product,category,day,signal,hold,corr_fwd_mid,gross_directional_pnl_proxy,best_executable_threshold_pct,best_executable_taker_pnl,best_executable_units_traded,best_top1_volume_threshold_pct,best_top1_volume_limited_pnl,best_top1_volume_units_traded,best_top3_depth_threshold_pct,best_top3_depth_limited_pnl,best_top3_depth_units_traded,samples
SLEEP_POD_LAMB_WOOL,SLEEP_POD,3,ret_50_momentum,5,0.021632400880949833,2066.0,95,-10520.0,2060,60,-4487.0,10,60,-4448.0,10,9995
SLEEP_POD_LAMB_WOOL,SLEEP_POD,3,ret_50_momentum,1,0.011633545919293754,-745.0,95,-10520.0,2060,60,-4487.0,10,60,-4448.0,10,9999
MICROCHIP_OVAL,MICROCHIP,2,ret_50_reversal,10,0.02612160019147563,5309.0,95,-10540.0,1740,95,6502.0,10,95,6546.0,10,9990
MICROCHIP_OVAL,MICROCHIP,2,ret_50_reversal,50,0.047098112830645536,5202.200000000001,95,-10540.0,1740,95,6502.0,10,95,6546.0,10,9950
MICROCHIP_OVAL,MICROCHIP,2,ret_50_reversal,5,0.023703525364255722,4452.0,95,-10540.0,1740,95,6502.0,10,95,6546.0,10,9995
MICROCHIP_OVAL,MICROCHIP,2,ret_50_reversal,1,0.010825559668252351,3105.0,95,-10540.0,1740,95,6502.0,10,95,6546.0,10,9999
MICROCHIP_OVAL,MICROCHIP,2,ret_50_reversal,25,0.01667104066178243,2818.2,95,-10540.0,1740,95,6502.0,10,95,6546.0,10,9975
PEBBLES_XL,PEBBLES,4,ret_50_reversal,1,0.019500978696692074,26245.0,95,-10580.0,2440,90,-33670.0,10,90,-33670.0,10,9999
PEBBLES_XL,PEBBLES,4,ret_50_reversal,5,0.04704841383028385,19032.0,95,-10580.0,2440,90,-33670.0,10,90,-33670.0,10,9995
PEBBLES_XL,PEBBLES,4,ret_50_reversal,10,0.06432535067812192,17405.0,95,-10580.0,2440,90,-33670.0,10,90,-33670.0,10,9990
PEBBLES_XL,PEBBLES,4,ret_50_reversal,25,0.09398883892198172,14805.2,95,-10580.0,2440,90,-33670.0,10,90,-33670.0,10,9975
PEBBLES_XL,PEBBLES,4,ret_50_reversal,50,0.1031468617265979,14770.0,95,-10580.0,2440,90,-33670.0,10,90,-33670.0,10,9950
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_50_momentum,50,0.062140812682760206,4277.3,95,-10610.0,2020,95,-12095.0,10,95,-12095.0,10,9950
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_50_momentum,25,0.015142777081286451,2296.6,95,-10610.0,2020,95,-12095.0,10,95,-12095.0,10,9975
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_50_momentum,10,-0.0012828095365781235,-72.5,95,-10610.0,2020,95,-12095.0,10,95,-12095.0,10,9990
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_50_momentum,5,-0.003298137603038431,-839.0,95,-10610.0,2020,95,-12095.0,10,95,-12095.0,10,9995
SLEEP_POD_POLYESTER,SLEEP_POD,3,ret_50_momentum,1,-0.003395620797524573,-2800.0,95,-10610.0,2020,95,-12095.0,10,95,-12095.0,10,9999
MICROCHIP_RECTANGLE,MICROCHIP,4,ret_50_reversal,25,0.047198986210727406,2095.2000000000003,95,-10660.0,1900,95,-7954.0,10,95,-7996.0,10,9975
MICROCHIP_RECTANGLE,MICROCHIP,4,ret_50_reversal,1,0.004816988949289199,1580.0,95,-10660.0,1900,95,-7954.0,10,95,-7996.0,10,9999
MICROCHIP_RECTANGLE,MICROCHIP,4,ret_50_reversal,10,0.016617216211982557,536.5,95,-10660.0,1900,95,-7954.0,10,95,-7996.0,10,9990
MICROCHIP_RECTANGLE,MICROCHIP,4,ret_50_reversal,50,0.05511689192122407,529.5,95,-10660.0,1900,95,-7954.0,10,95,-7996.0,10,9950
MICROCHIP_RECTANGLE,MICROCHIP,4,ret_50_reversal,5,0.010956035521196972,422.0,95,-10660.0,1900,95,-7954.0,10,95,-7996.0,10,9995
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_50_reversal,50,0.05492031209651746,1951.6999999999998,95,-10730.0,2050,95,-9450.0,10,95,-9450.0,10,9950
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_50_reversal,1,-9.21253358179731e-06,1900.0,95,-10730.0,2050,95,-9450.0,10,95,-9450.0,10,9999
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_50_reversal,25,0.016376048247545513,-515.2,95,-10730.0,2050,95,-9450.0,10,95,-9450.0,10,9975
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_50_reversal,5,-0.0038759765174308557,-928.0,95,-10730.0,2050,95,-9450.0,10,95,-9450.0,10,9995
SLEEP_POD_SUEDE,SLEEP_POD,2,ret_50_reversal,10,-0.008668181628740439,-2416.5,95,-10730.0,2050,95,-9450.0,10,95,-9450.0,10,9990
ROBOT_MOPPING,ROBOT,2,ret_10_momentum,10,0.030056014623155602,2467.0,95,-10790.0,4080,60,1631.0,10,60,1613.0,10,9990
ROBOT_MOPPING,ROBOT,2,ret_10_momentum,25,0.007798443853584262,1706.8000000000002,95,-10790.0,4080,60,1631.0,10,60,1613.0,10,9975
ROBOT_MOPPING,ROBOT,2,ret_10_momentum,5,0.024394202473327666,1558.0,95,-10790.0,4080,60,1631.0,10,60,1613.0,10,9995
ROBOT_MOPPING,ROBOT,2,ret_10_momentum,50,0.0304153783022644,1396.1000000000001,95,-10790.0,4080,60,1631.0,10,60,1613.0,10,9950
ROBOT_MOPPING,ROBOT,2,ret_10_momentum,1,0.0058864233476079095,-3790.0,95,-10790.0,4080,60,1631.0,10,60,1613.0,10,9999
PEBBLES_S,PEBBLES,4,ret_50_momentum,50,0.05326433449651974,7456.599999999999,95,-10800.0,1960,60,7305.0,10,60,7305.0,10,9950
PEBBLES_S,PEBBLES,4,ret_50_momentum,25,0.030160763284780154,3809.0,95,-10800.0,1960,60,7305.0,10,60,7305.0,10,9975
PEBBLES_S,PEBBLES,4,ret_50_momentum,10,0.019558841458045935,-1358.0,95,-10800.0,1960,60,7305.0,10,60,7305.0,10,9990
PEBBLES_S,PEBBLES,4,ret_50_momentum,1,0.006156589828057989,-2730.0,95,-10800.0,1960,60,7305.0,10,60,7305.0,10,9999
PEBBLES_S,PEBBLES,4,ret_50_momentum,5,0.009580419676934364,-6533.0,95,-10800.0,1960,60,7305.0,10,60,7305.0,10,9995
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,ret_50_reversal,50,-0.00017434146304467346,-279.40000000000003,95,-10810.0,1920,95,-15516.0,10,95,-15522.0,10,9950
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,ret_50_reversal,25,-0.0014858515384228754,-452.0,95,-10810.0,1920,95,-15516.0,10,95,-15522.0,10,9975
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,ret_50_reversal,5,-0.01301394035877254,-5166.0,95,-10810.0,1920,95,-15516.0,10,95,-15522.0,10,9995
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,ret_50_reversal,10,-0.014261695531481235,-5973.0,95,-10810.0,1920,95,-15516.0,10,95,-15522.0,10,9990
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,ret_50_reversal,1,-0.006429217948627541,-7800.0,95,-10810.0,1920,95,-15516.0,10,95,-15522.0,10,9999
PEBBLES_S,PEBBLES,2,ret_50_reversal,1,-0.007089321164942371,3200.0,95,-10860.0,1760,60,10500.0,10,60,10500.0,10,9999
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_50_momentum,50,-0.05974614709096834,-3335.7,95,-10860.0,1680,90,2185.0,10,90,2185.0,10,9950
PEBBLES_S,PEBBLES,2,ret_50_reversal,5,-0.01894704382032077,-4034.0,95,-10860.0,1760,60,10500.0,10,60,10500.0,10,9995
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_50_momentum,1,-0.007573125561821914,-4115.0,95,-10860.0,1680,90,2185.0,10,90,2185.0,10,9999
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_50_momentum,25,-0.05616408869901922,-4476.0,95,-10860.0,1680,90,2185.0,10,90,2185.0,10,9975
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_50_momentum,5,-0.019657957619871234,-4795.0,95,-10860.0,1680,90,2185.0,10,90,2185.0,10,9995
PEBBLES_S,PEBBLES,2,ret_50_reversal,50,-0.05642431297935351,-5823.7,95,-10860.0,1760,60,10500.0,10,60,10500.0,10,9950
SLEEP_POD_SUEDE,SLEEP_POD,4,ret_50_momentum,10,-0.03952509611949135,-7296.0,95,-10860.0,1680,90,2185.0,10,90,2185.0,10,9990
PEBBLES_S,PEBBLES,2,ret_50_reversal,10,-0.041028264109366296,-7347.5,95,-10860.0,1760,60,10500.0,10,60,10500.0,10,9990
PEBBLES_S,PEBBLES,2,ret_50_reversal,25,-0.06928175279138858,-7841.0,95,-10860.0,1760,60,10500.0,10,60,10500.0,10,9975
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_momentum,1,-0.0014619663650773797,2420.0,95,-10930.0,1620,95,-18255.0,10,95,-18255.0,10,9999
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_momentum,10,-0.01857874030320546,-1244.5,95,-10930.0,1620,95,-18255.0,10,95,-18255.0,10,9990
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_momentum,5,-0.01102687680004956,-1333.0,95,-10930.0,1620,95,-18255.0,10,95,-18255.0,10,9995
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_momentum,50,-0.05495703925951693,-2250.9,95,-10930.0,1620,95,-18255.0,10,95,-18255.0,10,9950
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_momentum,25,-0.03766740527270809,-3092.7999999999997,95,-10930.0,1620,95,-18255.0,10,95,-18255.0,10,9975
PANEL_2X4,PANEL,2,ret_50_reversal,5,-0.01936552527122178,-1166.0,95,-10960.0,1820,95,-5600.0,10,95,-5600.0,10,9995
PANEL_2X4,PANEL,2,ret_50_reversal,1,-0.0032214348522794168,-1585.0,95,-10960.0,1820,95,-5600.0,10,95,-5600.0,10,9999
PANEL_2X4,PANEL,2,ret_50_reversal,10,-0.03551595378415916,-3507.0,95,-10960.0,1820,95,-5600.0,10,95,-5600.0,10,9990
PANEL_2X4,PANEL,2,ret_50_reversal,25,-0.06428702417769808,-6497.200000000001,95,-10960.0,1820,95,-5600.0,10,95,-5600.0,10,9975
PANEL_2X4,PANEL,2,ret_50_reversal,50,-0.11385028739445463,-10194.6,95,-10960.0,1820,95,-5600.0,10,95,-5600.0,10,9950
PEBBLES_S,PEBBLES,2,ret_50_momentum,25,0.06928175279138858,7841.0,95,-10980.0,1760,95,12260.0,10,95,12260.0,10,9975
PEBBLES_S,PEBBLES,2,ret_50_momentum,10,0.041028264109366296,7347.5,95,-10980.0,1760,95,12260.0,10,95,12260.0,10,9990
PEBBLES_S,PEBBLES,2,ret_50_momentum,50,0.05642431297935351,5823.7,95,-10980.0,1760,95,12260.0,10,95,12260.0,10,9950
PEBBLES_S,PEBBLES,2,ret_50_momentum,5,0.01894704382032077,4034.0,95,-10980.0,1760,95,12260.0,10,95,12260.0,10,9995
PEBBLES_S,PEBBLES,2,ret_50_momentum,1,0.007089321164942371,-3200.0,95,-10980.0,1760,95,12260.0,10,95,12260.0,10,9999
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_reversal,1,0.005362114597408123,2890.0,95,-11040.0,2300,90,-22460.0,10,90,-22590.0,10,9999
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_reversal,5,0.0038917084138697876,-458.0,95,-11040.0,2300,90,-22460.0,10,90,-22590.0,10,9995
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_reversal,25,0.004570255071961212,-649.4,95,-11040.0,2300,90,-22460.0,10,90,-22590.0,10,9975
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_reversal,10,-0.0014810463672015805,-655.0,95,-11040.0,2300,90,-22460.0,10,90,-22590.0,10,9990
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_reversal,50,0.0020498218139601175,-988.5,95,-11040.0,2300,90,-22460.0,10,90,-22590.0,10,9950
PEBBLES_M,PEBBLES,4,ret_50_reversal,5,0.006986294547676559,5250.0,95,-11150.0,2120,90,5310.0,10,90,5310.0,10,9995
PEBBLES_M,PEBBLES,4,ret_50_reversal,50,0.03928838447302703,4570.1,95,-11150.0,2120,90,5310.0,10,90,5310.0,10,9950
PEBBLES_M,PEBBLES,4,ret_50_reversal,1,0.000932270147309824,4435.0,95,-11150.0,2120,90,5310.0,10,90,5310.0,10,9999
PEBBLES_M,PEBBLES,4,ret_50_reversal,25,0.024204954124011635,2823.2,95,-11150.0,2120,90,5310.0,10,90,5310.0,10,9975
PEBBLES_M,PEBBLES,4,ret_50_reversal,10,0.008018836581038687,1931.5,95,-11150.0,2120,90,5310.0,10,90,5310.0,10,9990
ROBOT_DISHES,ROBOT,3,ret_50_momentum,10,0.013331379899155971,115.0,95,-11200.0,2140,60,-2907.0,10,70,-2867.0,10,9990
ROBOT_DISHES,ROBOT,3,ret_50_momentum,5,0.010065283465852238,-742.0,95,-11200.0,2140,60,-2907.0,10,70,-2867.0,10,9995
ROBOT_DISHES,ROBOT,3,ret_50_momentum,25,0.0014258476785129288,-1151.4,95,-11200.0,2140,60,-2907.0,10,70,-2867.0,10,9975
ROBOT_DISHES,ROBOT,3,ret_50_momentum,50,-0.025728365965628757,-1769.7,95,-11200.0,2140,60,-2907.0,10,70,-2867.0,10,9950
ROBOT_DISHES,ROBOT,3,ret_50_momentum,1,0.004130721291942316,-2905.0,95,-11200.0,2140,60,-2907.0,10,70,-2867.0,10,9999
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_reversal,50,-0.03455489386711165,-3949.1000000000004,95,-11200.0,1660,80,-5580.0,10,80,-5580.0,10,9950
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_reversal,25,-0.054759403826058956,-9047.6,95,-11200.0,1660,80,-5580.0,10,80,-5580.0,10,9975
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_reversal,1,-0.015042327023553913,-10200.0,95,-11200.0,1660,80,-5580.0,10,80,-5580.0,10,9999
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_reversal,5,-0.04314029984047197,-12537.0,95,-11200.0,1660,80,-5580.0,10,80,-5580.0,10,9995
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_reversal,10,-0.05765884270604968,-12555.0,95,-11200.0,1660,80,-5580.0,10,80,-5580.0,10,9990
SLEEP_POD_COTTON,SLEEP_POD,2,ret_50_reversal,50,-0.12257683535271137,-6799.299999999999,95,-11210.0,2000,60,-10180.0,10,60,-10180.0,10,9950
SLEEP_POD_COTTON,SLEEP_POD,2,ret_50_reversal,1,-0.02287113573372309,-8575.0,95,-11210.0,2000,60,-10180.0,10,60,-10180.0,10,9999
SLEEP_POD_COTTON,SLEEP_POD,2,ret_50_reversal,10,-0.07403665821580557,-9097.5,95,-11210.0,2000,60,-10180.0,10,60,-10180.0,10,9990
SLEEP_POD_COTTON,SLEEP_POD,2,ret_50_reversal,25,-0.11264207186124982,-9150.0,95,-11210.0,2000,60,-10180.0,10,60,-10180.0,10,9975
SLEEP_POD_COTTON,SLEEP_POD,2,ret_50_reversal,5,-0.052051304867634464,-10346.0,95,-11210.0,2000,60,-10180.0,10,60,-10180.0,10,9995
SLEEP_POD_POLYESTER,SLEEP_POD,2,ret_50_reversal,5,0.002850032044122014,2054.0,95,-11480.0,1340,80,-18555.0,10,80,-18555.0,10,9995
SLEEP_POD_POLYESTER,SLEEP_POD,2,ret_50_reversal,25,0.009708485738513541,1486.8000000000002,95,-11480.0,1340,80,-18555.0,10,80,-18555.0,10,9975
SLEEP_POD_POLYESTER,SLEEP_POD,2,ret_50_reversal,1,-0.0007957735860227228,1245.0,95,-11480.0,1340,80,-18555.0,10,80,-18555.0,10,9999
SLEEP_POD_POLYESTER,SLEEP_POD,2,ret_50_reversal,10,0.005751427042978081,140.5,95,-11480.0,1340,80,-18555.0,10,80,-18555.0,10,9990
SLEEP_POD_POLYESTER,SLEEP_POD,2,ret_50_reversal,50,0.007476587124545239,-281.5,95,-11480.0,1340,80,-18555.0,10,80,-18555.0,10,9950
MICROCHIP_RECTANGLE,MICROCHIP,3,ret_10_momentum,1,0.012122532688727539,7090.0,95,-11500.0,3520,60,14590.0,10,60,14590.0,10,9999
MICROCHIP_RECTANGLE,MICROCHIP,3,ret_10_momentum,5,0.01748559488312638,4872.0,95,-11500.0,3520,60,14590.0,10,60,14590.0,10,9995
MICROCHIP_RECTANGLE,MICROCHIP,3,ret_10_momentum,50,-0.01181495485577074,183.2,95,-11500.0,3520,60,14590.0,10,60,14590.0,10,9950
MICROCHIP_RECTANGLE,MICROCHIP,3,ret_10_momentum,10,0.0006187410453517649,17.0,95,-11500.0,3520,60,14590.0,10,60,14590.0,10,9990
MICROCHIP_RECTANGLE,MICROCHIP,3,ret_10_momentum,25,-0.006284959296472653,-63.4,95,-11500.0,3520,60,14590.0,10,60,14590.0,10,9975
PEBBLES_XS,PEBBLES,4,ret_50_momentum,50,-0.11248494163109794,-10404.0,95,-11650.0,1900,95,8240.0,10,95,8240.0,10,9950
PEBBLES_XS,PEBBLES,4,ret_50_momentum,1,-0.019899455892531805,-10585.0,95,-11650.0,1900,95,8240.0,10,95,8240.0,10,9999
PEBBLES_XS,PEBBLES,4,ret_50_momentum,5,-0.04447497211377344,-10651.0,95,-11650.0,1900,95,8240.0,10,95,8240.0,10,9995
PEBBLES_XS,PEBBLES,4,ret_50_momentum,25,-0.08526009371737896,-11974.6,95,-11650.0,1900,95,8240.0,10,95,8240.0,10,9975
PEBBLES_XS,PEBBLES,4,ret_50_momentum,10,-0.06273039694859081,-14168.5,95,-11650.0,1900,95,8240.0,10,95,8240.0,10,9990
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,imbalance,10,0.007266463382200553,5067.0,90,-11760.0,2800,60,0.0,0,60,0.0,0,9990
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,imbalance,1,-0.008198085731172543,4585.0,90,-11760.0,2800,60,0.0,0,60,0.0,0,9999
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,imbalance,5,0.0036318913883586854,4397.0,90,-11760.0,2800,60,0.0,0,60,0.0,0,9995
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,imbalance,25,-0.00041006622012868774,3952.0,90,-11760.0,2800,60,0.0,0,60,0.0,0,9975
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,3,imbalance,50,-0.0014607034568779032,3538.3999999999996,90,-11760.0,2800,60,0.0,0,60,0.0,0,9950
PEBBLES_XS,PEBBLES,3,ret_50_momentum,25,0.02504344115643951,3487.7999999999997,95,-11860.0,1740,90,13145.0,10,90,13145.0,10,9975
PEBBLES_XS,PEBBLES,3,ret_50_momentum,50,0.03322579435803604,2261.2,95,-11860.0,1740,90,13145.0,10,90,13145.0,10,9950
PEBBLES_XS,PEBBLES,3,ret_50_momentum,5,-0.006883588253583734,157.0,95,-11860.0,1740,90,13145.0,10,90,13145.0,10,9995
PEBBLES_XS,PEBBLES,3,ret_50_momentum,10,-0.008447783071173654,-1585.5,95,-11860.0,1740,90,13145.0,10,90,13145.0,10,9990
PEBBLES_XS,PEBBLES,3,ret_50_momentum,1,-0.004942980109574755,-1760.0,95,-11860.0,1740,90,13145.0,10,90,13145.0,10,9999
PEBBLES_M,PEBBLES,2,ret_50_reversal,1,0.006213831808398821,7885.0,95,-12100.0,1460,95,8265.0,10,95,8265.0,10,9999
PEBBLES_M,PEBBLES,2,ret_50_reversal,5,0.011206363868347622,6237.0,95,-12100.0,1460,95,8265.0,10,95,8265.0,10,9995
PEBBLES_M,PEBBLES,2,ret_50_reversal,10,0.010518853640980631,2878.5,95,-12100.0,1460,95,8265.0,10,95,8265.0,10,9990
PEBBLES_M,PEBBLES,2,ret_50_reversal,25,0.009768876958226496,1298.4,95,-12100.0,1460,95,8265.0,10,95,8265.0,10,9975
PEBBLES_M,PEBBLES,2,ret_50_reversal,50,-0.021139791741146483,-3519.1000000000004,95,-12100.0,1460,95,8265.0,10,95,8265.0,10,9950
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_momentum,50,-0.0020498218139601175,988.5,95,-12120.0,2300,60,-23771.0,10,60,-23747.0,10,9950
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_momentum,10,0.0014810463672015805,655.0,95,-12120.0,2300,60,-23771.0,10,60,-23747.0,10,9990
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_momentum,25,-0.004570255071961212,649.4,95,-12120.0,2300,60,-23771.0,10,60,-23747.0,10,9975
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_momentum,5,-0.0038917084138697876,458.0,95,-12120.0,2300,60,-23771.0,10,60,-23747.0,10,9995
MICROCHIP_SQUARE,MICROCHIP,2,ret_50_momentum,1,-0.005362114597408123,-2890.0,95,-12120.0,2300,60,-23771.0,10,60,-23747.0,10,9999
PANEL_2X4,PANEL,3,ret_50_reversal,50,-0.012328745800104108,-1001.1,95,-12250.0,2060,95,-6040.0,10,95,-6040.0,10,9950
PANEL_2X4,PANEL,3,ret_50_reversal,5,-0.012812805498089885,-2446.0,95,-12250.0,2060,95,-6040.0,10,95,-6040.0,10,9995
PANEL_2X4,PANEL,3,ret_50_reversal,10,-0.02080334652359012,-3767.0,95,-12250.0,2060,95,-6040.0,10,95,-6040.0,10,9990
PANEL_2X4,PANEL,3,ret_50_reversal,1,-0.0057668641963227,-3770.0,95,-12250.0,2060,95,-6040.0,10,95,-6040.0,10,9999
PANEL_2X4,PANEL,3,ret_50_reversal,25,-0.03029585660923535,-5042.799999999999,95,-12250.0,2060,95,-6040.0,10,95,-6040.0,10,9975
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_reversal,25,0.03766740527270809,3092.7999999999997,95,-12280.0,1620,95,-17815.0,10,95,-17815.0,10,9975
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_reversal,50,0.05495703925951693,2250.9,95,-12280.0,1620,95,-17815.0,10,95,-17815.0,10,9950
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_reversal,5,0.01102687680004956,1333.0,95,-12280.0,1620,95,-17815.0,10,95,-17815.0,10,9995
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_reversal,10,0.01857874030320546,1244.5,95,-12280.0,1620,95,-17815.0,10,95,-17815.0,10,9990
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,ret_50_reversal,1,0.0014619663650773797,-2420.0,95,-12280.0,1620,95,-17815.0,10,95,-17815.0,10,9999
MICROCHIP_OVAL,MICROCHIP,2,ret_10_reversal,5,0.06493265149872632,17525.0,95,-12290.0,4600,70,7422.0,10,70,7407.0,10,9995
MICROCHIP_OVAL,MICROCHIP,2,ret_10_reversal,1,0.027925871736382373,17295.0,95,-12290.0,4600,70,7422.0,10,70,7407.0,10,9999
MICROCHIP_OVAL,MICROCHIP,2,ret_10_reversal,10,0.08921075667782698,14977.5,95,-12290.0,4600,70,7422.0,10,70,7407.0,10,9990
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_momentum,10,0.05765884270604968,12555.0,95,-12290.0,1660,60,-7020.0,10,60,-7020.0,10,9990
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_momentum,5,0.04314029984047197,12537.0,95,-12290.0,1660,60,-7020.0,10,60,-7020.0,10,9995
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_momentum,1,0.015042327023553913,10200.0,95,-12290.0,1660,60,-7020.0,10,60,-7020.0,10,9999
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_momentum,25,0.054759403826058956,9047.6,95,-12290.0,1660,60,-7020.0,10,60,-7020.0,10,9975
MICROCHIP_OVAL,MICROCHIP,2,ret_10_reversal,25,0.04593978576937314,4524.599999999999,95,-12290.0,4600,70,7422.0,10,70,7407.0,10,9975
GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS,3,ret_50_momentum,50,0.03455489386711165,3949.1000000000004,95,-12290.0,1660,60,-7020.0,10,60,-7020.0,10,9950
MICROCHIP_OVAL,MICROCHIP,2,ret_10_reversal,50,0.027550600725073315,2865.7999999999997,95,-12290.0,4600,70,7422.0,10,70,7407.0,10,9950
ROBOT_DISHES,ROBOT,4,imbalance,10,0.012747980036885048,3799.0,80,-12320.0,3260,60,0.0,0,60,0.0,0,9990
ROBOT_DISHES,ROBOT,4,imbalance,25,0.011231218214939023,3183.0,80,-12320.0,3260,60,0.0,0,60,0.0,0,9975
ROBOT_DISHES,ROBOT,4,imbalance,50,0.015943138239310064,3177.4,80,-12320.0,3260,60,0.0,0,60,0.0,0,9950
ROBOT_DISHES,ROBOT,4,imbalance,5,-0.0024664931295286787,-464.0,80,-12320.0,3260,60,0.0,0,60,0.0,0,9995
ROBOT_DISHES,ROBOT,4,imbalance,1,-0.004441546892761335,-4465.0,80,-12320.0,3260,60,0.0,0,60,0.0,0,9999
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_50_reversal,50,-0.09624716872440822,-5328.400000000001,95,-12320.0,1680,60,15548.0,10,70,15576.0,10,9950
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_50_reversal,1,-0.01839518693161873,-6705.0,95,-12320.0,1680,60,15548.0,10,70,15576.0,10,9999
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_50_reversal,5,-0.05523028038110636,-9698.0,95,-12320.0,1680,60,15548.0,10,70,15576.0,10,9995
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_50_reversal,25,-0.10923410383588786,-10047.8,95,-12320.0,1680,60,15548.0,10,70,15576.0,10,9975
MICROCHIP_TRIANGLE,MICROCHIP,3,ret_50_reversal,10,-0.0859766453485077,-13222.0,95,-12320.0,1680,60,15548.0,10,70,15576.0,10,9990
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_50_momentum,1,0.005057948252309853,3095.0,95,-13000.0,2000,60,590.0,10,60,590.0,10,9999
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_50_momentum,5,-0.0007522215156409486,296.0,95,-13000.0,2000,60,590.0,10,60,590.0,10,9995
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_50_momentum,10,-0.00706868394557447,-2020.0,95,-13000.0,2000,60,590.0,10,60,590.0,10,9990
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_50_momentum,50,-0.056843680478081936,-2290.6,95,-13000.0,2000,60,590.0,10,60,590.0,10,9950
SLEEP_POD_LAMB_WOOL,SLEEP_POD,4,ret_50_momentum,25,-0.025573435155050856,-2962.7999999999997,95,-13000.0,2000,60,590.0,10,60,590.0,10,9975
PEBBLES_S,PEBBLES,3,ret_50_momentum,50,-0.07364578231687521,-6746.799999999999,95,-13110.0,1760,95,1370.0,10,95,1370.0,10,9950
PEBBLES_S,PEBBLES,3,ret_50_momentum,10,-0.0541592945675703,-8555.5,95,-13110.0,1760,95,1370.0,10,95,1370.0,10,9990
PEBBLES_S,PEBBLES,3,ret_50_momentum,25,-0.07541107413624623,-10371.400000000001,95,-13110.0,1760,95,1370.0,10,95,1370.0,10,9975
PEBBLES_S,PEBBLES,3,ret_50_momentum,5,-0.04230226214334366,-11529.0,95,-13110.0,1760,95,1370.0,10,95,1370.0,10,9995
