product,category,anchor_type,anchor,side,horizon,full_proxy,portal_proxy,avg_pnl,hit_rate,count,portal_count
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,round_250,10500.0,sell_high,100,179729.5,104253.0,16.9941,0.5549,10576,7474
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,round_500,10500.0,sell_high,100,179729.5,104253.0,16.9941,0.5549,10576,7474
TRANSLATOR_SPACE_GRAY,TRANSLATOR,round_1000,9000.0,two_sided,100,94934.5,103984.0,3.9431,0.5293,24076,6010
MICROCHIP_RECTANGLE,MICROCHIP,10000,10000.0,two_sided,100,17624.5,103276.0,0.6683,0.5032,26372,9900
MICROCHIP_RECTANGLE,MICROCHIP,round_10000,10000.0,two_sided,100,17624.5,103276.0,0.6683,0.5032,26372,9900
MICROCHIP_RECTANGLE,MICROCHIP,10000,10000.0,buy_low,100,-40375.0,103276.0,-1.5576,0.4958,25922,9900
MICROCHIP_RECTANGLE,MICROCHIP,round_10000,10000.0,buy_low,100,-40375.0,103276.0,-1.5576,0.4958,25922,9900
UV_VISOR_YELLOW,UV_VISOR,round_5,11190.0,sell_high,100,240321.5,102700.0,28.8536,0.6147,8329,1723
UV_VISOR_YELLOW,UV_VISOR,round_10,11190.0,sell_high,100,240321.5,102700.0,28.8536,0.6147,8329,1723
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,mean,10437.544,two_sided,100,262559.5,102063.5,11.2648,0.5256,23308,8109
GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,mean,10437.544,sell_high,100,168034.5,102063.5,14.0886,0.5445,11927,8109
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_100,11000.0,two_sided,100,410956.5,101810.5,18.4832,0.5666,22234,8666
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_250,11000.0,two_sided,100,410956.5,101810.5,18.4832,0.5666,22234,8666
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_500,11000.0,two_sided,100,410956.5,101810.5,18.4832,0.5666,22234,8666
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,round_1000,11000.0,two_sided,100,410956.5,101810.5,18.4832,0.5666,22234,8666
UV_VISOR_YELLOW,UV_VISOR,median,11191.75,sell_high,100,240188.5,101582.5,28.9768,0.6155,8289,1714
UV_VISOR_YELLOW,UV_VISOR,round_1,11192.0,sell_high,100,240346.0,101575.5,29.0694,0.6156,8268,1711
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,mean,10226.6618,sell_high,100,212531.5,100662.0,22.2616,0.5862,9547,2067
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,mean,10766.6732,sell_high,100,93346.5,100288.0,7.8108,0.5106,11951,1993
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_250,10750.0,sell_high,100,94481.0,99201.5,7.831,0.51,12065,2060
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_1000,9000.0,two_sided,100,262932.0,98730.5,10.7446,0.5406,24471,7231
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_25,10775.0,sell_high,100,90735.5,98485.0,7.637,0.5102,11881,1939
SLEEP_POD_SUEDE,SLEEP_POD,round_250,11750.0,two_sided,100,393429.0,97812.5,19.496,0.5805,20180,4074
SLEEP_POD_SUEDE,SLEEP_POD,round_250,11750.0,sell_high,100,204158.5,97812.5,24.7375,0.5905,8253,4074
PEBBLES_L,PEBBLES,10000,10000.0,sell_high,100,302828.5,97476.0,21.5092,0.5735,14079,6640
PEBBLES_L,PEBBLES,round_500,10000.0,sell_high,100,302828.5,97476.0,21.5092,0.5735,14079,6640
PEBBLES_L,PEBBLES,round_1000,10000.0,sell_high,100,302828.5,97476.0,21.5092,0.5735,14079,6640
PEBBLES_L,PEBBLES,round_10000,10000.0,sell_high,100,302828.5,97476.0,21.5092,0.5735,14079,6640
UV_VISOR_YELLOW,UV_VISOR,round_25,11200.0,sell_high,100,232160.0,97074.0,28.9404,0.6137,8022,1671
UV_VISOR_YELLOW,UV_VISOR,round_50,11200.0,sell_high,100,232160.0,97074.0,28.9404,0.6137,8022,1671
UV_VISOR_YELLOW,UV_VISOR,round_100,11200.0,sell_high,100,232160.0,97074.0,28.9404,0.6137,8022,1671
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_5,10785.0,sell_high,100,89187.0,96452.0,7.5544,0.5103,11806,1875
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_5,10650.0,two_sided,100,390210.0,95910.0,16.8842,0.5622,23111,8732
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_10,10650.0,two_sided,100,390210.0,95910.0,16.8842,0.5622,23111,8732
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_25,10650.0,two_sided,100,390210.0,95910.0,16.8842,0.5622,23111,8732
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_50,10650.0,two_sided,100,390210.0,95910.0,16.8842,0.5622,23111,8732
SLEEP_POD_LAMB_WOOL,SLEEP_POD,median,10648.0,two_sided,100,390059.5,95781.0,16.9011,0.5625,23079,8730
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_1,10648.0,two_sided,100,390059.5,95781.0,16.9011,0.5625,23079,8730
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,median,10787.0,sell_high,100,88509.5,95759.5,7.5027,0.5102,11797,1867
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_1,10787.0,sell_high,100,88509.5,95759.5,7.5027,0.5102,11797,1867
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_25,10200.0,two_sided,50,183220.0,95370.0,8.8295,0.5533,20751,7032
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_50,10200.0,two_sided,50,183220.0,95370.0,8.8295,0.5533,20751,7032
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_100,10200.0,two_sided,50,183220.0,95370.0,8.8295,0.5533,20751,7032
PEBBLES_XL,PEBBLES,round_500,13500.0,buy_low,50,359255.0,94958.0,33.209,0.5579,10818,1464
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_10,10790.0,sell_high,100,88140.0,94946.5,7.4847,0.51,11776,1849
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,mean,9385.2192,two_sided,100,205173.5,94774.0,9.2138,0.5222,22268,4311
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_5,10190.0,two_sided,50,181178.0,94664.0,8.7416,0.5523,20726,6940
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_10,10190.0,two_sided,50,181178.0,94664.0,8.7416,0.5523,20726,6940
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,median,10191.5,two_sided,50,180680.5,94312.5,8.7041,0.552,20758,6964
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_1,10192.0,two_sided,50,180805.0,94129.5,8.7106,0.5521,20757,6967
UV_VISOR_YELLOW,UV_VISOR,10000,10000.0,two_sided,50,21563.5,94025.5,0.9805,0.4981,21992,5247
UV_VISOR_YELLOW,UV_VISOR,round_10000,10000.0,two_sided,50,21563.5,94025.5,0.9805,0.4981,21992,5247
UV_VISOR_YELLOW,UV_VISOR,10000,10000.0,sell_high,50,18333.5,94025.5,0.8353,0.4971,21948,5247
UV_VISOR_YELLOW,UV_VISOR,round_10000,10000.0,sell_high,50,18333.5,94025.5,0.8353,0.4971,21948,5247
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,mean,10226.6618,two_sided,50,185445.0,93891.5,8.8683,0.551,20911,7236
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,10000,10000.0,two_sided,50,147906.0,93213.0,6.3973,0.5454,23120,6523
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_500,10000.0,two_sided,50,147906.0,93213.0,6.3973,0.5454,23120,6523
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_1000,10000.0,two_sided,50,147906.0,93213.0,6.3973,0.5454,23120,6523
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_10000,10000.0,two_sided,50,147906.0,93213.0,6.3973,0.5454,23120,6523
PEBBLES_M,PEBBLES,round_500,10500.0,two_sided,50,181471.0,93139.0,7.6709,0.5378,23657,7610
PEBBLES_XL,PEBBLES,round_100,13400.0,buy_low,50,349089.0,93045.5,34.9334,0.5601,9993,1232
PEBBLES_XL,PEBBLES,median,13366.5,buy_low,50,334466.0,93035.0,34.3394,0.5597,9740,1171
SLEEP_POD_POLYESTER,SLEEP_POD,10000,10000.0,two_sided,100,-120237.5,92970.5,-4.6452,0.4763,25884,9900
SLEEP_POD_POLYESTER,SLEEP_POD,10000,10000.0,sell_high,100,-120237.5,92970.5,-4.6452,0.4763,25884,9900
SLEEP_POD_POLYESTER,SLEEP_POD,round_10000,10000.0,two_sided,100,-120237.5,92970.5,-4.6452,0.4763,25884,9900
SLEEP_POD_POLYESTER,SLEEP_POD,round_10000,10000.0,sell_high,100,-120237.5,92970.5,-4.6452,0.4763,25884,9900
PEBBLES_XL,PEBBLES,round_1,13366.0,buy_low,50,334569.0,92926.0,34.3606,0.5596,9737,1170
PEBBLES_XL,PEBBLES,round_5,13365.0,buy_low,50,334483.5,92926.0,34.3695,0.5597,9732,1170
PEBBLES_XL,PEBBLES,round_25,13375.0,buy_low,50,338067.5,92674.0,34.5425,0.5598,9787,1183
PEBBLES_XL,PEBBLES,round_10,13370.0,buy_low,50,334953.0,92651.0,34.3225,0.5595,9759,1175
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_250,10250.0,sell_high,100,195226.5,92353.0,22.0919,0.5896,8837,1867
MICROCHIP_SQUARE,MICROCHIP,round_500,14500.0,sell_high,50,128583.5,91967.5,18.335,0.5245,7013,3540
SNACKPACK_STRAWBERRY,SNACKPACK,round_500,11000.0,two_sided,100,226583.0,91509.5,10.2945,0.5539,22010,5072
SNACKPACK_STRAWBERRY,SNACKPACK,round_1000,11000.0,two_sided,100,226583.0,91509.5,10.2945,0.5539,22010,5072
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_50,11000.0,two_sided,100,334634.0,91023.5,15.2976,0.5699,21875,6997
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_100,11000.0,two_sided,100,334634.0,91023.5,15.2976,0.5699,21875,6997
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_250,11000.0,two_sided,100,334634.0,91023.5,15.2976,0.5699,21875,6997
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_500,11000.0,two_sided,100,334634.0,91023.5,15.2976,0.5699,21875,6997
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_1000,11000.0,two_sided,100,334634.0,91023.5,15.2976,0.5699,21875,6997
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_250,10250.0,two_sided,50,195722.0,90808.5,9.2759,0.5536,21100,7420
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_50,9300.0,sell_high,100,195896.0,90374.0,19.3765,0.5394,10110,4421
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_100,9300.0,sell_high,100,195896.0,90374.0,19.3765,0.5394,10110,4421
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_50,10800.0,sell_high,100,84836.5,90054.5,7.2504,0.5091,11701,1786
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_100,10800.0,sell_high,100,84836.5,90054.5,7.2504,0.5091,11701,1786
PEBBLES_XL,PEBBLES,round_50,13350.0,buy_low,50,326492.5,88484.5,33.9601,0.5592,9614,1142
UV_VISOR_MAGENTA,UV_VISOR,round_250,11250.0,sell_high,100,155240.0,88011.5,15.263,0.5603,10171,6205
SLEEP_POD_POLYESTER,SLEEP_POD,round_250,12000.0,two_sided,100,312884.0,87739.5,15.0093,0.5564,20846,8806
SLEEP_POD_POLYESTER,SLEEP_POD,round_500,12000.0,two_sided,100,312884.0,87739.5,15.0093,0.5564,20846,8806
SLEEP_POD_POLYESTER,SLEEP_POD,round_1000,12000.0,two_sided,100,312884.0,87739.5,15.0093,0.5564,20846,8806
SLEEP_POD_POLYESTER,SLEEP_POD,round_250,12000.0,sell_high,100,49557.5,87739.5,4.8429,0.5221,10233,8806
SLEEP_POD_POLYESTER,SLEEP_POD,round_500,12000.0,sell_high,100,49557.5,87739.5,4.8429,0.5221,10233,8806
SLEEP_POD_POLYESTER,SLEEP_POD,round_1000,12000.0,sell_high,100,49557.5,87739.5,4.8429,0.5221,10233,8806
PEBBLES_M,PEBBLES,round_50,10300.0,two_sided,100,270763.5,87256.5,12.0699,0.5437,22433,8414
PEBBLES_M,PEBBLES,round_100,10300.0,two_sided,100,270763.5,87256.5,12.0699,0.5437,22433,8414
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_25,9325.0,two_sided,100,176556.0,87028.0,8.1071,0.516,21778,4015
SLEEP_POD_COTTON,SLEEP_POD,round_1000,11000.0,two_sided,100,173278.0,86961.5,8.4621,0.5234,20477,9570
SLEEP_POD_COTTON,SLEEP_POD,round_1000,11000.0,sell_high,100,63499.5,86961.5,4.1137,0.5174,15436,9570
UV_VISOR_MAGENTA,UV_VISOR,median,11276.0,sell_high,100,153352.0,86674.0,16.6923,0.5658,9187,5769
UV_VISOR_MAGENTA,UV_VISOR,round_1,11276.0,sell_high,100,153352.0,86674.0,16.6923,0.5658,9187,5769
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_25,10200.0,buy_low,100,172206.5,86332.0,16.6544,0.58,10340,4771
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_50,10200.0,buy_low,100,172206.5,86332.0,16.6544,0.58,10340,4771
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_100,10200.0,buy_low,100,172206.5,86332.0,16.6544,0.58,10340,4771
UV_VISOR_MAGENTA,UV_VISOR,round_5,11275.0,sell_high,100,152706.0,86254.5,16.5661,0.5654,9218,5782
UV_VISOR_MAGENTA,UV_VISOR,round_25,11275.0,sell_high,100,152706.0,86254.5,16.5661,0.5654,9218,5782
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_50,9350.0,two_sided,100,183274.0,86234.0,8.3576,0.5173,21929,4073
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_10,9340.0,two_sided,100,177381.0,86209.5,8.1174,0.516,21852,4028
UV_VISOR_MAGENTA,UV_VISOR,round_10,11280.0,sell_high,100,151750.0,86069.0,16.7754,0.5653,9046,5703
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_250,10250.0,buy_low,100,219646.5,86062.0,18.0541,0.5894,12166,5553
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,median,9337.0,two_sided,100,177210.5,85972.5,8.1185,0.516,21828,4021
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_1,9337.0,two_sided,100,177210.5,85972.5,8.1185,0.516,21828,4021
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_100,9300.0,two_sided,100,170195.0,85837.5,7.8489,0.514,21684,4073
UV_VISOR_MAGENTA,UV_VISOR,round_50,11300.0,sell_high,100,147366.5,85720.0,17.5374,0.5628,8403,5389
UV_VISOR_MAGENTA,UV_VISOR,round_100,11300.0,sell_high,100,147366.5,85720.0,17.5374,0.5628,8403,5389
MICROCHIP_SQUARE,MICROCHIP,round_500,14500.0,two_sided,50,338768.0,85637.0,17.2867,0.5378,19597,3701
SLEEP_POD_POLYESTER,SLEEP_POD,mean,11840.5609,two_sided,100,265254.5,85321.5,12.5856,0.5447,21076,9420
SLEEP_POD_POLYESTER,SLEEP_POD,mean,11840.5609,sell_high,100,73126.0,85321.5,6.3061,0.5217,11596,9420
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,10000,10000.0,two_sided,100,194289.5,85166.0,8.34,0.5209,23296,7127
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_500,10000.0,two_sided,100,194289.5,85166.0,8.34,0.5209,23296,7127
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_1000,10000.0,two_sided,100,194289.5,85166.0,8.34,0.5209,23296,7127
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_10000,10000.0,two_sided,100,194289.5,85166.0,8.34,0.5209,23296,7127
SLEEP_POD_POLYESTER,SLEEP_POD,round_10,11900.0,two_sided,100,259834.0,84863.0,12.3961,0.5467,20961,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_25,11900.0,two_sided,100,259834.0,84863.0,12.3961,0.5467,20961,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_50,11900.0,two_sided,100,259834.0,84863.0,12.3961,0.5467,20961,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_100,11900.0,two_sided,100,259834.0,84863.0,12.3961,0.5467,20961,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_10,11900.0,sell_high,100,48824.5,84863.0,4.3496,0.5185,11225,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_25,11900.0,sell_high,100,48824.5,84863.0,4.3496,0.5185,11225,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_50,11900.0,sell_high,100,48824.5,84863.0,4.3496,0.5185,11225,9368
SLEEP_POD_POLYESTER,SLEEP_POD,round_100,11900.0,sell_high,100,48824.5,84863.0,4.3496,0.5185,11225,9368
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_5,9335.0,two_sided,100,174945.0,84861.5,8.0184,0.5158,21818,4013
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_5,10190.0,buy_low,100,166022.0,84732.0,16.5625,0.5786,10024,4609
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_10,10190.0,buy_low,100,166022.0,84732.0,16.5625,0.5786,10024,4609
SLEEP_POD_POLYESTER,SLEEP_POD,round_5,11895.0,two_sided,100,259765.5,84511.0,12.3816,0.5463,20980,9389
SLEEP_POD_POLYESTER,SLEEP_POD,round_5,11895.0,sell_high,100,51303.5,84511.0,4.5514,0.5185,11272,9389
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_500,9500.0,two_sided,100,209508.0,84355.0,9.3447,0.522,22420,5650
SLEEP_POD_POLYESTER,SLEEP_POD,round_1,11896.0,two_sided,100,259761.0,84199.5,12.3849,0.5464,20974,9384
SLEEP_POD_POLYESTER,SLEEP_POD,round_1,11896.0,sell_high,100,50689.0,84199.5,4.5009,0.5186,11262,9384
SLEEP_POD_POLYESTER,SLEEP_POD,median,11895.5,two_sided,100,259356.0,84136.0,12.3662,0.5463,20973,9385
SLEEP_POD_POLYESTER,SLEEP_POD,median,11895.5,sell_high,100,50625.5,84136.0,4.4949,0.5185,11263,9385
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,round_1,10192.0,buy_low,100,166440.0,84093.5,16.4727,0.5785,10104,4649
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,median,10191.5,buy_low,100,166308.0,84044.5,16.4694,0.5784,10098,4645
GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,mean,11092.5717,two_sided,100,352556.0,83643.0,15.6427,0.5591,22538,8303
GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS,mean,10226.6618,buy_low,100,189768.5,83535.5,16.8473,0.5826,11264,5169
MICROCHIP_RECTANGLE,MICROCHIP,round_250,8500.0,two_sided,50,156386.5,82734.0,6.7029,0.5232,23331,5258
MICROCHIP_RECTANGLE,MICROCHIP,round_500,8500.0,two_sided,50,156386.5,82734.0,6.7029,0.5232,23331,5258
SLEEP_POD_LAMB_WOOL,SLEEP_POD,round_250,10750.0,two_sided,100,349974.5,82718.5,14.6672,0.5449,23861,8222
PEBBLES_M,PEBBLES,median,10279.5,two_sided,100,263550.5,82050.0,11.8121,0.5422,22312,8456
PEBBLES_M,PEBBLES,round_1,10280.0,two_sided,100,264070.0,81873.0,11.8375,0.5423,22308,8454
PEBBLES_M,PEBBLES,round_5,10280.0,two_sided,100,264070.0,81873.0,11.8375,0.5423,22308,8454
PEBBLES_M,PEBBLES,round_10,10280.0,two_sided,100,264070.0,81873.0,11.8375,0.5423,22308,8454
UV_VISOR_YELLOW,UV_VISOR,round_250,11250.0,sell_high,100,200725.0,81698.5,30.1842,0.6143,6650,1492
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_10,10980.0,two_sided,100,322191.0,81669.5,14.7308,0.5694,21872,6922
PEBBLES_M,PEBBLES,round_25,10275.0,two_sided,100,262102.5,80914.0,11.7656,0.5418,22277,8470
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,10000,10000.0,sell_high,50,52348.0,80439.5,2.4448,0.5119,21412,8237
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_10000,10000.0,sell_high,50,52348.0,80439.5,2.4448,0.5119,21412,8237
MICROCHIP_RECTANGLE,MICROCHIP,round_1000,9000.0,two_sided,50,172638.5,79800.5,7.1226,0.526,24238,8839
MICROCHIP_RECTANGLE,MICROCHIP,round_1000,9000.0,buy_low,50,40262.5,79800.5,2.484,0.5095,16209,8839
OXYGEN_SHAKE_MINT,OXYGEN_SHAKE,round_100,9900.0,two_sided,100,313796.5,79667.0,15.4977,0.5507,20248,7770
TRANSLATOR_VOID_BLUE,TRANSLATOR,median,10976.25,two_sided,100,319685.5,79071.0,14.6109,0.5695,21880,6905
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_5,10975.0,two_sided,100,319933.0,79017.5,14.6295,0.5696,21869,6896
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_25,10975.0,two_sided,100,319933.0,79017.5,14.6295,0.5696,21869,6896
TRANSLATOR_VOID_BLUE,TRANSLATOR,round_1,10976.0,two_sided,100,319508.5,78972.5,14.6068,0.5695,21874,6904
SLEEP_POD_LAMB_WOOL,SLEEP_POD,mean,10701.4417,two_sided,100,366999.0,78788.0,15.3588,0.5501,23895,8679
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,10000,10000.0,two_sided,50,77808.0,78417.0,3.0992,0.5153,25106,8297
GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS,round_10000,10000.0,two_sided,50,77808.0,78417.0,3.0992,0.5153,25106,8297
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_5,9805.0,buy_low,100,148949.5,78266.5,13.6626,0.5504,10902,3230
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,median,9803.0,buy_low,100,147968.5,78202.5,13.6527,0.55,10838,3198
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_1,9803.0,buy_low,100,147968.5,78202.5,13.6527,0.55,10838,3198
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,median,9280.0,sell_high,100,189045.0,78084.0,17.6348,0.5348,10720,4934
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_1,9280.0,sell_high,100,189045.0,78084.0,17.6348,0.5348,10720,4934
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_5,9280.0,sell_high,100,189045.0,78084.0,17.6348,0.5348,10720,4934
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_10,9280.0,sell_high,100,189045.0,78084.0,17.6348,0.5348,10720,4934
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_25,9275.0,sell_high,100,189017.0,78029.0,17.624,0.5347,10725,4938
SLEEP_POD_COTTON,SLEEP_POD,10000,10000.0,two_sided,100,-82750.0,77987.5,-2.9805,0.4884,27764,9900
SLEEP_POD_COTTON,SLEEP_POD,10000,10000.0,sell_high,100,-82750.0,77987.5,-2.9805,0.4884,27764,9900
SLEEP_POD_COTTON,SLEEP_POD,round_10000,10000.0,two_sided,100,-82750.0,77987.5,-2.9805,0.4884,27764,9900
SLEEP_POD_COTTON,SLEEP_POD,round_10000,10000.0,sell_high,100,-82750.0,77987.5,-2.9805,0.4884,27764,9900
PEBBLES_M,PEBBLES,mean,10263.2432,two_sided,100,256054.5,77965.0,11.4879,0.5398,22289,8519
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,mean,9271.895,sell_high,100,188718.0,77784.0,17.5846,0.5346,10732,4943
PEBBLES_M,PEBBLES,round_50,10300.0,sell_high,100,111011.5,77729.0,9.5101,0.53,11673,8337
PEBBLES_M,PEBBLES,round_100,10300.0,sell_high,100,111011.5,77729.0,9.5101,0.53,11673,8337
SLEEP_POD_SUEDE,SLEEP_POD,round_1,11798.0,two_sided,100,374709.5,77700.0,19.6091,0.5801,19109,3462
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_10,9800.0,buy_low,100,148518.0,77667.5,13.8041,0.5508,10759,3164
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_25,9800.0,buy_low,100,148518.0,77667.5,13.8041,0.5508,10759,3164
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_50,9800.0,buy_low,100,148518.0,77667.5,13.8041,0.5508,10759,3164
TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR,round_100,9800.0,buy_low,100,148518.0,77667.5,13.8041,0.5508,10759,3164
SLEEP_POD_SUEDE,SLEEP_POD,median,11798.5,two_sided,100,374313.0,77556.0,19.5914,0.58,19106,3461
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_50,9300.0,two_sided,50,193511.0,77501.0,9.3294,0.5171,20742,5819
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,round_100,9300.0,two_sided,50,193511.0,77501.0,9.3294,0.5171,20742,5819
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_25,9950.0,two_sided,50,119507.0,77266.0,7.4673,0.5554,16004,6640
TRANSLATOR_GRAPHITE_MIST,TRANSLATOR,round_50,9950.0,two_sided,50,119507.0,77266.0,7.4673,0.5554,16004,6640
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_250,9250.0,two_sided,100,172483.5,76723.5,7.9252,0.5144,21764,4244
TRANSLATOR_ASTRO_BLACK,TRANSLATOR,round_500,9500.0,two_sided,100,169618.0,76651.5,6.9969,0.5145,24242,6656
PEBBLES_M,PEBBLES,median,10279.5,sell_high,100,112740.0,76493.5,9.4995,0.5297,11868,8411
SLEEP_POD_COTTON,SLEEP_POD,round_250,11250.0,two_sided,100,234082.0,76425.0,10.8906,0.54,21494,8789
SLEEP_POD_COTTON,SLEEP_POD,round_250,11250.0,sell_high,100,49750.5,76425.0,4.0385,0.5211,12319,8789
SLEEP_POD_SUEDE,SLEEP_POD,mean,11397.4204,two_sided,100,206556.5,76374.5,8.3215,0.5368,24822,8650
SLEEP_POD_SUEDE,SLEEP_POD,mean,11397.4204,sell_high,100,56551.5,76374.5,3.554,0.518,15912,8650
PEBBLES_M,PEBBLES,round_1,10280.0,sell_high,100,112959.0,76316.5,9.522,0.5299,11863,8409
PEBBLES_M,PEBBLES,round_5,10280.0,sell_high,100,112959.0,76316.5,9.522,0.5299,11863,8409
PEBBLES_M,PEBBLES,round_10,10280.0,sell_high,100,112959.0,76316.5,9.522,0.5299,11863,8409
