signal,feature,direction,horizon,threshold,cost_mult,train_edge,train_t,train_count,train_active_rate,train_positive_days,train_positive_blocks,train_min_day_edge,train_min_block_edge,train_score,product,category,test_day
z_revert,roll_z_50,-1.0,25,1.5,0.5,-0.2161346673018898,-0.3119819744593696,6297,0.3159241420830825,1,11,-3.3781036623215392,-21.679083094555875,-3.4969777293375786,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
microprice_follow,microprice_edge,1.0,10,0.0,0.5,-3.4141141141141143,-73.92415319183547,19980,1.0,0,0,-3.515740740740741,-3.72275,-3.515740740740741,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
imbalance_follow,top_imbalance,1.0,10,0.0,0.5,-3.4141141141141143,-73.92415319183547,19980,1.0,0,0,-3.515740740740741,-3.72275,-3.515740740740741,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
imbalance_follow,top_imbalance,1.0,10,0.0,0.5,-3.4141141141141143,-73.92415319183547,19980,1.0,0,0,-3.515740740740741,-3.72275,-3.515740740740741,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
microprice_follow,microprice_edge,1.0,10,0.0,0.5,-3.4141141141141143,-73.92415319183547,19980,1.0,0,0,-3.515740740740741,-3.72275,-3.515740740740741,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
imbalance_follow,top_imbalance,1.0,10,0.0,0.5,-3.4141141141141143,-73.92415319183547,19980,1.0,0,0,-3.515740740740741,-3.72275,-3.515740740740741,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
microprice_follow,microprice_edge,1.0,10,0.0,0.5,-3.4141141141141143,-73.92415319183547,19980,1.0,0,0,-3.515740740740741,-3.72275,-3.515740740740741,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,2
past_revert,past_mid_diff_10,-1.0,25,57.5,0.5,0.8850457782299085,0.7244065454288463,1966,0.09864525840441546,1,10,-0.10299625468164794,-16.741935483870968,0.33952663443330633,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_25,-1.0,25,2.0,0.5,0.44494505494505493,0.401522881153192,2275,0.11413806943608268,2,9,0.4166666666666667,-18.571138211382113,0.2002252747252747,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_5,-1.0,25,40.5,0.5,-0.37304890738813734,-0.29320215069889777,1922,0.09638916750250752,1,9,-1.115679264555669,-11.825431034482758,-1.2835512728803309,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,10,70.5,0.5,-0.7258937562940584,-1.3520552579859324,3972,0.1992975413948821,0,8,-1.1432015429122468,-10.90531914893617,-1.4335590454298703,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_10,-1.0,25,44.0,0.5,0.02915129151291513,0.03395095152204371,4065,0.20396387355745108,1,7,-1.5544901777362021,-13.744612068965518,-1.5442872257066818,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,10,89.5,0.5,-0.24303045947341248,-0.3279521929755332,1937,0.09719016557952835,1,10,-1.4573570759137768,-15.248148148148148,-1.578872305650483,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,50,183.0,0.5,0.9619626696832579,0.5695882454762212,1768,0.08974619289340101,1,7,-2.0107142857142857,-89.04629629629629,-1.6740273513251454,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_10,-1.0,25,23.5,0.5,-0.6135725741780272,-1.13952138430399,9976,0.5005519317611641,1,7,-1.9651046859421735,-11.250474383301707,-2.179855086904483,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,10,52.0,0.5,-1.5906133828996283,-3.8995475122571897,6994,0.3509282488710487,0,8,-1.604963503649635,-7.96313672922252,-2.2412088568094863,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_25,-1.0,25,1.5,0.5,-0.7647396945311217,-1.1020180921596112,6089,0.30548866144892634,1,8,-1.972530159765243,-16.20404984423676,-2.2784260375776917,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_25,-1.0,25,0.5,0.5,-0.7151321209048856,-1.6659016277266212,15781,0.7917419225366246,1,9,-2.0229427379598026,-12.308490566037737,-2.344752192367001,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_25,-1.0,25,0.75,0.5,-0.6532754655389865,-1.4089297051219,13479,0.6762492474413004,1,9,-2.0808498082030096,-13.009615384615385,-2.3748237676955535,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_25,-1.0,25,1.0,0.5,-0.482206163076084,-0.9389302850955588,11001,0.5519265502709211,1,9,-2.1960140363505487,-13.232788296041308,-2.4130068097347865,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,25,70.5,0.5,1.542582764720748,1.8183380798553015,3957,0.19884422110552763,1,10,-3.37821758135017,-20.911985018726593,-2.606926198989796,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,25,89.5,0.5,2.588961038961039,2.1368703071345236,1925,0.09673366834170855,1,10,-4.02085308056872,-19.11328125,-2.726372561088201,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_50,-1.0,25,2.0,0.5,-1.1535139379662347,-1.093572888122485,2547,0.1277844671884407,1,7,-2.34009009009009,-28.011029411764707,-2.743819968378272,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_10,-1.0,25,32.0,0.5,-0.7004488708093701,-1.0927893878502515,7129,0.3577019568489714,1,9,-2.4372057601772363,-12.86338028169014,-2.752407752041453,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,10,37.5,0.5,-1.7024527543224768,-4.979243952432262,9948,0.49914701455092825,0,6,-2.2609191979352787,-7.982658959537572,-2.7716550242320217,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_50,-1.0,25,1.5,0.5,0.04652368043374262,0.06756759534794832,6271,0.314619707003813,1,10,-2.888454317897372,-26.69707520891365,-2.8651924776805004,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_5,-1.0,25,31.5,0.5,-1.3475733063700708,-1.5474028778470046,3956,0.19839518555667002,0,8,-2.440711462450593,-14.01036866359447,-2.9797407849986213,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_25,-1.0,25,37.5,0.5,-0.7193039887187752,-1.317581969593029,9928,0.49889447236180906,1,10,-2.624153723616089,-20.462239583333332,-2.9838057179754767,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_5,-1.0,25,23.0,0.5,-1.444615054992144,-2.2107166510827794,7001,0.3511033099297894,0,9,-2.354779411764706,-11.767857142857142,-3.004856186511171,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_revert,past_mid_diff_5,-1.0,25,16.5,0.5,-1.5495629019292605,-2.842111782360271,9952,0.4990972918756269,0,9,-2.396049481245012,-11.546845124282983,-3.0933527871131794,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
z_revert,roll_z_50,-1.0,10,1.5,0.5,-1.930049339487506,-4.490732118988387,6283,0.31474802124035667,0,7,-2.635562831306517,-11.822423398328691,-3.3110801001271444,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
imbalance_follow,top_imbalance,1.0,25,0.0,0.5,-3.3219799498746867,-50.10060007210594,19950,1.0,0,0,-3.3320050125313285,-4.01225,-3.3320050125313285,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,100,72.5,0.5,16.16690947940948,14.425857021043512,10296,0.5253061224489796,2,14,3.964846780449961,-23.039285714285715,11.316836635586636,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,140.5,0.5,14.062028355819804,8.563689149408578,4373,0.2231122448979592,2,13,8.47045875810936,-61.95757575757576,9.140318431282873,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,72.5,1.0,12.627962315462316,11.267075524195915,10296,0.5253061224489796,2,14,0.403122575640031,-26.555555555555557,8.839573620823622,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,101.5,0.5,14.705193138843867,11.331046286788968,7404,0.3777551020408163,2,12,3.2010564322011232,-37.513888888888886,8.82311588330632,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_25,1.0,100,89.5,0.5,13.871468926553673,5.74972174755124,2124,0.10754430379746835,2,12,10.917680074836296,-50.09701492537314,8.322881355932203,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,183.0,0.5,11.30012908777969,5.189256087967235,2324,0.11857142857142858,2,13,6.609725685785536,-96.6141975308642,7.345083907056798,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,127.0,0.5,11.67897091722595,5.022783041171079,2235,0.11345177664974619,2,12,8.244867408041062,-84.31666666666666,7.007382550335569,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,140.5,1.0,10.525383032243312,6.409430368572272,4373,0.2231122448979592,2,13,4.906626506024097,-65.58484848484848,6.8414989709581535,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,52.0,0.5,11.599208704253215,10.35048161488581,10110,0.5131979695431472,2,11,6.695271453590193,-28.088972431077693,6.379564787339268,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,101.5,1.0,11.170515937331173,8.606619038633696,7404,0.3777551020408163,1,12,-0.3586520460016047,-41.111111111111114,6.343657516397099,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_25,1.0,100,89.5,1.0,10.304613935969869,4.2712690670710245,2124,0.10754430379746835,2,12,7.328344246959776,-53.38059701492537,6.182768361581921,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,99.0,0.5,10.688496312157982,6.243813885164751,4203,0.2133502538071066,2,11,6.316666666666666,-65.87209302325581,5.87867297168689,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,72.0,0.5,11.664284723185792,8.79339486835232,7207,0.36583756345177665,2,10,9.390275504637208,-40.658249158249156,5.832142361592896,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_25,1.0,100,70.5,0.5,9.89792899408284,5.707835367882862,4056,0.20536708860759495,2,11,4.707481296758105,-43.16935483870968,5.443860946745562,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,100,183.0,1.0,7.744191049913941,3.5562931185164155,2324,0.11857142857142858,2,13,3.036159600997506,-100.29629629629629,5.033724182444062,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,127.0,1.0,8.12192393736018,3.4927494191576662,2235,0.11345177664974619,2,12,4.669803250641574,-87.6,4.873154362416107,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,50,72.5,0.5,7.387149758454107,9.47268552912812,10350,0.5253807106598984,2,13,3.032307989940027,-28.976027397260275,4.801647342995169,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,50,101.5,0.5,7.5488058499932915,8.066872640436548,7453,0.3783248730964467,2,12,4.190717524673246,-47.49101307189542,4.529283509995975,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,50,127.0,0.5,7.661751563896336,4.748045884905828,2238,0.11303030303030304,2,11,7.656894934333959,-57.888297872340424,4.2139633601429844,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_100,1.0,50,140.5,0.5,8.19141689373297,6.6474730518701906,4404,0.22355329949238578,2,10,7.053364527629234,-68.4969696969697,4.095708446866485,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,72.0,1.0,8.116830858887193,6.1191257520073545,7207,0.36583756345177665,2,10,5.821740316421168,-44.31481481481482,4.058415429443596,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_25,1.0,100,52.0,0.5,7.151012891344383,5.316549487372299,7059,0.3574177215189873,2,11,3.667728688756726,-26.162037037037038,3.933057090239411,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,99.0,1.0,7.137996669045919,4.169961193767102,4203,0.2133502538071066,2,11,2.7472222222222222,-69.18604651162791,3.925898167975256,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,52.0,1.0,8.051384767556874,7.184346235377044,10110,0.5131979695431472,2,9,3.12784588441331,-31.711779448621552,3.623123145400593,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,50,99.0,0.5,6.363679468942627,5.406092157428343,4218,0.21303030303030304,2,11,6.313387175721977,-49.06221198156682,3.5000237079184453,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS,4
past_momentum,past_mid_diff_50,1.0,100,95.0,0.5,6.390732125367287,3.681361882708292,4084,0.20730964467005075,2,11,3.772896963663514,-65.84482758620689,3.5149026689520078,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,100,101.0,0.5,5.895475705557172,4.6369717590897075,6874,0.3507142857142857,2,10,0.5679597701149425,-36.91173245614035,2.947737852778586,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_25,1.0,100,68.0,0.5,4.79706676485027,2.8405496372891386,4074,0.20627848101265822,2,10,4.396842878120411,-38.166666666666664,2.398533382425135,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,100,136.0,0.5,3.760779122541604,2.202370204376477,3966,0.20234693877551022,2,11,2.7022205588822357,-54.88834951456311,2.0684285173978822,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,50,136.0,0.5,3.416065206570433,2.7325919866975807,4018,0.20395939086294415,2,10,0.818419740777667,-49.52427184466019,1.7080326032852162,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_50,1.0,100,95.0,1.0,3.021669931439765,1.7405983282163504,4084,0.20730964467005075,2,11,0.48307615729218517,-69.25862068965517,1.661918462291871,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_50,1.0,100,69.0,0.5,2.6047574492586727,2.010695470166409,6947,0.3526395939086294,2,11,1.1809584755403868,-39.36083333333333,1.43261659709227,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_25,1.0,100,87.5,0.5,2.766160626836435,1.1310048265095571,2042,0.10339240506329114,1,10,-0.015368852459016393,-60.157407407407405,1.3677114609592012,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,50,101.0,0.5,2.1839867396944364,2.3559428275094176,6938,0.3521827411167513,2,11,0.7213795077275329,-43.20502092050209,1.20119270683194,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_25,1.0,100,49.5,0.5,2.1235793461484493,1.6652059175190255,7127,0.3608607594936709,2,9,1.5177873883928572,-33.24110320284697,0.9556107057668022,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_10,1.0,100,42.0,0.5,1.7156369731800767,1.0429503416204742,4176,0.21112234580384226,2,10,0.9888448190381756,-30.45524017467249,0.8578184865900382,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_25,1.0,100,68.0,1.0,1.4256259204712813,0.8441237990531149,4074,0.20627848101265822,2,9,1.1071953010279,-41.34761904761905,0.6415316642120766,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_5,1.0,100,38.5,0.5,0.8949930458970793,0.39567767697872297,2157,0.1089944416371905,2,10,0.3388270547945205,-34.4264705882353,0.4474965229485396,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_25,1.0,100,36.0,0.5,0.5133843690583408,0.4772504438790465,9993,0.5059746835443037,1,8,-0.12365161805833,-29.66247264770241,0.08170212956500633,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,100,74.0,0.5,4.0092592592592595,3.7861276512369075,9747,0.49729591836734693,1,10,-1.9792295312814323,-37.772998296422486,0.025400098348197453,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_10,1.0,100,30.5,0.5,0.6862854746260311,0.5423570599329445,7153,0.3616279069767442,1,10,-0.3914739481749791,-25.44109589041096,-0.04833121086196357,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_10,1.0,100,54.0,0.5,2.966690207156309,1.2745084227898063,2124,0.10738119312436804,1,11,-1.7510090817356205,-38.32113821138211,-0.11932946779965059,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,100,136.0,1.0,0.37355017650025213,0.21877400880084116,3966,0.20234693877551022,1,10,-0.6052894211576846,-58.42718446601942,-0.4185143329075585,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,50,74.0,0.5,-0.031958710464761515,-0.04194106466152294,9833,0.49913705583756346,1,11,-0.4053824645496305,-33.79186893203884,-0.4229597553052493,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_5,1.0,100,30.0,0.5,0.04350728155339806,0.02608029012557559,4120,0.20818595250126326,1,9,-0.4899484536082474,-30.358139534883723,-0.4703701769092183,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_50,1.0,100,49.5,0.5,0.6987746593451292,0.6393748095087671,9834,0.4991878172588832,1,9,-0.8761365932511619,-34.424,-0.5616879965458538,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,50,170.5,0.5,0.42700289575289574,0.23437121480678427,2072,0.10517766497461929,1,8,-0.987621359223301,-50.858695652173914,-0.8168202009221427,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,100,101.0,1.0,2.510256037241781,1.9746455271851815,6874,0.3507142857142857,1,9,-2.7400862068965517,-40.22697368421053,-1.6104709901377503,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_50,1.0,100,123.5,0.5,0.9090688651794374,0.36715083299281165,2062,0.10467005076142132,1,11,-2.260218631178707,-101.53125,-1.7602307553300165,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_5,1.0,100,22.0,0.5,-0.32728428188109027,-0.2549977095526835,7081,0.3578069732187974,1,10,-1.7775095112671935,-19.15092879256966,-1.9411516522077386,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,2
past_momentum,past_mid_diff_100,1.0,100,101.0,0.5,6.371508379888268,5.125073829191707,6802,0.3470408163265306,2,11,1.4055164319248827,-75.55633802816901,3.504329608938547,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,100,74.0,0.5,5.957795226779626,5.748755240262143,9679,0.4938265306122449,2,10,1.784315725066286,-57.23292469352014,2.978897613389813,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,100,136.0,0.5,5.798539296794209,3.53428829322184,3868,0.1973469387755102,2,10,4.841997961264016,-95.08233532934132,2.8992696483971043,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,100,136.0,1.0,2.4444157187176834,1.4901728871356719,3868,0.1973469387755102,2,9,1.3733435270132517,-98.26946107784431,1.0999870734229575,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_50,1.0,100,69.0,0.5,1.5068770812219487,1.1804961828027836,6907,0.35060913705583757,2,11,1.1809584755403868,-57.10852713178294,0.8287823946720717,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_50,1.0,100,49.5,0.5,1.3936083731328117,1.2964792494030997,9841,0.4995431472081218,1,12,-0.8761365932511619,-47.64115168539326,-0.039971569371474946,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_50,1.0,100,95.0,0.5,3.7774916301828485,2.1845777021159036,3883,0.19710659898477156,1,10,-2.1305309734513274,-71.12995594713657,-0.2417851583599031,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,100,74.0,1.0,2.616437648517409,2.5250377711278413,9679,0.4938265306122449,1,8,-1.4371813175606771,-60.428196147110334,-0.3906062581537135,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,50,136.0,0.5,2.398190621814475,1.8905699991959293,3924,0.19918781725888324,1,8,-1.3982740585774058,-73.45422535211267,-0.43899780985161585,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,100,101.0,1.0,3.026536312849162,2.4349377809599213,6802,0.3470408163265306,1,9,-1.820569248826291,-78.7394366197183,-0.4586279080441682,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_10,1.0,100,30.5,0.5,-0.26388689020002876,-0.20675084824819692,6949,0.351314459049545,0,9,-0.3914739481749791,-41.155,-0.510223048764992,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_5,1.0,100,30.0,0.5,-0.002363772082607614,-0.001430425934381194,4019,0.2030823648307226,1,9,-0.6194942903752039,-30.584745762711865,-0.6205579878123773,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
z_revert,roll_z_50,-1.0,50,2.0,0.5,0.014848711243929773,0.009784238892484082,2677,0.13464440197163263,1,11,-1.625927299703264,-28.92361111111111,-1.6177605085191027,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,50,74.0,0.5,-0.5425548268087723,-0.7057870729873174,9758,0.4953299492385787,1,11,-1.421279399837794,-39.36666666666667,-1.7196845545826187,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_25,1.0,100,49.5,0.5,0.36341981823512165,0.27650854180180584,6822,0.34541772151898736,1,11,-2.200594693504117,-62.73676470588235,-2.0007137934748,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_25,1.0,100,36.0,0.5,-0.34441950622321976,-0.315631050525747,9802,0.49630379746835446,1,11,-1.895171339563863,-48.54627766599597,-2.084602067986634,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_5,1.0,100,22.0,0.5,-0.5103912856528594,-0.4030996269513372,6977,0.35255179383527036,1,9,-2.2086477512828253,-24.741935483870968,-2.438323829826612,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_100,1.0,50,101.0,0.5,0.4731088762571054,0.5059846825249301,6861,0.3482741116751269,1,9,-2.7468539654667836,-60.52981651376147,-2.5339549711510863,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_10,1.0,25,54.0,0.5,-1.2882211538461539,-1.0757710072461732,2080,0.10436527847466132,0,9,-2.035637149028078,-19.75,-2.615336668258847,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_5,1.0,10,30.0,0.5,-1.9127218934911243,-3.712452406305795,4056,0.20310465698547822,0,8,-1.9148164929768916,-11.160404624277456,-2.6799052503733414,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_10,1.0,100,22.0,0.5,-1.4079130954753838,-1.3191344000438852,10034,0.5072800808897877,0,10,-1.98681640625,-36.2552380952381,-2.690772953987692,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_25,1.0,10,87.5,0.5,-1.8143638170974155,-2.4717771523622805,2012,0.1009533366783743,0,5,-2.266622340425532,-23.859375,-2.720213294699886,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_50,1.0,50,49.5,0.5,-1.7573432926213788,-2.305544503769749,9907,0.5003535353535353,0,9,-2.062958435207824,-45.85884831460674,-2.8537629168874448,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_10,1.0,25,30.5,0.5,-2.1650990451760013,-3.4124648919081313,7017,0.3520822880080281,0,6,-2.3256950178915496,-13.37668918918919,-2.9752247314443503,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
past_momentum,past_mid_diff_5,1.0,100,15.5,0.5,-1.9734708178996896,-1.8745894415310167,9989,0.5047498736735725,0,9,-2.1490188062142273,-26.944620253164558,-3.0370806742690872,GALAXY_SOUNDS_SOLAR_WINDS,GALAXY_SOUNDS,3
