product,category,horizon,imbalance_corr,microprice_corr,z50_corr,past5_corr
TRANSLATOR_SPACE_GRAY,TRANSLATOR,5,0.021443396790196554,0.01889550596041149,-0.006986263116391653,-0.012645196099418735
TRANSLATOR_SPACE_GRAY,TRANSLATOR,10,0.00873781331255938,0.004493038313628732,-0.006498644008274173,-0.011226079251948814
TRANSLATOR_SPACE_GRAY,TRANSLATOR,25,0.00825039531400626,0.008207423958522798,0.0020646393034993915,0.004422586539868343
TRANSLATOR_SPACE_GRAY,TRANSLATOR,50,0.013775509376502008,0.014963887910670087,0.003940229650017783,0.013377074896955918
TRANSLATOR_VOID_BLUE,TRANSLATOR,1,0.04120562710998123,0.037668799323855855,-0.0061163846721130335,0.009035208700838623
TRANSLATOR_VOID_BLUE,TRANSLATOR,5,0.010837006771151169,0.008638404138258204,-0.033054551485746854,-0.02215401667513502
TRANSLATOR_VOID_BLUE,TRANSLATOR,10,0.020977319582621723,0.019527498556143143,-0.028270877612893666,-0.017930312140873476
TRANSLATOR_VOID_BLUE,TRANSLATOR,25,0.022192024566001698,0.0192632503999471,-0.025881731606775715,-0.00979531937331823
TRANSLATOR_VOID_BLUE,TRANSLATOR,50,0.020361571698750257,0.02107299348347404,-0.04763457429147924,-0.014735598919627071
UV_VISOR_AMBER,UV_VISOR,1,0.05953266462569934,0.05646555798021893,-0.0013339889664095979,0.008549676344252721
UV_VISOR_AMBER,UV_VISOR,5,0.025148126072962775,0.023089951313610385,0.01273746742693734,0.009469251348724783
UV_VISOR_AMBER,UV_VISOR,10,0.017179966667337256,0.015510207783406327,0.00112499721006528,0.015574212620507205
UV_VISOR_AMBER,UV_VISOR,25,0.008224384734646631,0.006026047945903038,0.009977770015101467,0.00625232153376603
UV_VISOR_AMBER,UV_VISOR,50,0.013994313244209107,0.01381154774390446,0.030402087588520244,0.014323165974875714
UV_VISOR_MAGENTA,UV_VISOR,1,0.055499471498281466,0.05560237417709261,-0.021436714883506104,-0.005160140071506504
UV_VISOR_MAGENTA,UV_VISOR,5,0.03622590793137269,0.03500287599940931,-0.020721382233307148,-0.004920106123989096
UV_VISOR_MAGENTA,UV_VISOR,10,0.018869498723470227,0.018359164156475087,-0.03575550126474602,-0.013468784403614126
UV_VISOR_MAGENTA,UV_VISOR,25,0.024859869870763645,0.024537151241860934,-0.049360716914345466,-0.02242367182018983
UV_VISOR_MAGENTA,UV_VISOR,50,0.014189515642524964,0.012718319169380111,-0.03709012539955943,-0.03404925688981706
UV_VISOR_ORANGE,UV_VISOR,1,0.06549689971889557,0.06435575084571504,-0.00618091152259761,-0.003626248391578783
UV_VISOR_ORANGE,UV_VISOR,5,0.030046647215579685,0.02850756374237587,0.011839555172261568,-0.01315186412112887
UV_VISOR_ORANGE,UV_VISOR,10,0.0286364567547261,0.028809661812004853,0.021988312882894216,0.014039567762147459
UV_VISOR_ORANGE,UV_VISOR,25,-1.700190160449742e-05,-0.00025221709166445505,0.008645812727626972,0.018747779959932372
UV_VISOR_ORANGE,UV_VISOR,50,0.0011039048936078708,0.002793327959764845,-0.015633669720249065,0.0008529196546111277
UV_VISOR_RED,UV_VISOR,1,0.04807687096646625,0.04601420917332737,0.004672992932477942,-0.015660139740835743
UV_VISOR_RED,UV_VISOR,5,0.019409932789519312,0.019012667906750352,-0.002575618876559633,-0.013058984537310681
UV_VISOR_RED,UV_VISOR,10,0.019509014966592943,0.019421924412787457,0.01032904796171636,-0.015028186141215876
UV_VISOR_RED,UV_VISOR,25,-0.007839132407544957,-0.007363764354688234,0.014719293480193884,-0.004678297624171663
UV_VISOR_RED,UV_VISOR,50,0.013651679464078689,0.015077083401064546,0.02170935103462053,0.006061048367519209
UV_VISOR_YELLOW,UV_VISOR,1,0.05691782639063813,0.05586111712644688,0.003155910621037867,-0.0011698856841756515
UV_VISOR_YELLOW,UV_VISOR,5,0.027865462234469122,0.026712834290871117,-0.017149974117897888,-0.001876471099399761
UV_VISOR_YELLOW,UV_VISOR,10,0.025432740200834365,0.025460068880350368,-0.029645056367244935,-0.02908835043899758
UV_VISOR_YELLOW,UV_VISOR,25,0.004864055229884639,0.006224093924222711,-0.042045883061866414,-0.011186613389540344
UV_VISOR_YELLOW,UV_VISOR,50,0.002937850793514858,0.0038422220661285082,-0.04935001142678894,-0.01535973807608521
