product,GALAXY_SOUNDS_BLACK_HOLES,GALAXY_SOUNDS_DARK_MATTER,GALAXY_SOUNDS_PLANETARY_RINGS,GALAXY_SOUNDS_SOLAR_FLAMES,GALAXY_SOUNDS_SOLAR_WINDS,MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE_MINT,OXYGEN_SHAKE_MORNING_BREATH,PANEL_1X2,PANEL_1X4,PANEL_2X2,PANEL_2X4,PANEL_4X4,PEBBLES_L,PEBBLES_M,PEBBLES_S,PEBBLES_XL,PEBBLES_XS,ROBOT_DISHES,ROBOT_IRONING,ROBOT_LAUNDRY,ROBOT_MOPPING,ROBOT_VACUUMING,SLEEP_POD_COTTON,SLEEP_POD_LAMB_WOOL,SLEEP_POD_NYLON,SLEEP_POD_POLYESTER,SLEEP_POD_SUEDE,SNACKPACK_CHOCOLATE,SNACKPACK_PISTACHIO,SNACKPACK_RASPBERRY,SNACKPACK_STRAWBERRY,SNACKPACK_VANILLA,TRANSLATOR_ASTRO_BLACK,TRANSLATOR_ECLIPSE_CHARCOAL,TRANSLATOR_GRAPHITE_MIST,TRANSLATOR_SPACE_GRAY,TRANSLATOR_VOID_BLUE,UV_VISOR_AMBER,UV_VISOR_MAGENTA,UV_VISOR_ORANGE,UV_VISOR_RED,UV_VISOR_YELLOW
ROBOT_DISHES,-0.00047223064091808973,0.0038152247755485363,-0.0010892617542778255,0.0004016478978144214,0.0004995096702611823,0.0016290139014731877,-0.005555896190761907,-0.004607199244129497,-0.002640197542456947,-0.00892274065120856,-0.00043057847532677337,0.0044116454096705575,-0.0006933740909702324,0.005581971127084065,0.007526164469225141,-0.002718934584935917,0.002313423966284764,0.003324311736744358,0.010427001996901657,-0.00034829016195725784,0.00609503094956609,0.004498721302274111,-0.0046967001066226975,-0.0032700388550570905,0.001239532159542591,1.0,0.00040573222270858054,0.0012511266362193517,-0.006345043347143763,0.005338003558147563,0.006753286452262004,0.007299890458092342,-0.003720790791871104,-0.004595719055799581,0.004266386947276007,0.009913523437988809,0.004949737928663586,0.011726299463814939,-0.0017235008677727382,0.002114837759823397,-0.00938185014343192,0.012445807068819016,0.005258365029641171,-0.004072741643426369,-0.001473423718996464,-0.00023180476052913523,0.005063356575242078,0.0016217798572734756,0.010516992151520639,0.004409776813028059
ROBOT_IRONING,0.0017020052257687647,-0.002893893374048662,-0.002718058788427377,0.004300753962965869,0.0012728029602417888,-0.009772067798883956,0.017658020118666268,-0.005907954090878828,-0.003434132429557263,0.004538333366584472,0.006418470408353999,-0.0017687359260897377,-0.0049419626388172945,-0.0007311259737431318,0.0007803277926033996,-0.002192052621385926,0.004355852269541946,-0.0019061416654713875,-0.0009633132033096869,-0.002330123248109637,-0.0003516869469824612,-0.0023719892769768977,-0.002041360014701193,-0.0006542560168406819,0.004758321866747099,0.00040573222270858054,1.0,-0.008210416732778779,-0.00024056566627998503,0.01250764500668874,-0.0019793789904734736,0.0015599449420703366,0.0126064117764459,-7.533128245609889e-05,0.009411765177064746,0.009470726413716081,0.004471857084488284,0.005484996909639023,0.0035615185420711996,0.0025715484792014397,-0.009364258245312784,0.012786109274456762,-0.0021866327573952663,0.0048085384867336866,-0.004620395002702449,0.015176046057196602,0.00493292766156006,0.002521472911764043,0.0029259061359333486,0.003003990789549267
ROBOT_LAUNDRY,0.0008688028555426982,0.005934990341751178,0.007533071591993203,0.0020615214451901735,0.012786652288583904,0.004003458358800455,0.012290782108105698,-0.002728124291798284,-0.0005242759466341045,-0.003052734058458626,0.009647512292994154,-0.0008044286715358735,0.00567958013394743,0.003307266579568609,0.012494565908076984,0.013340329394631775,-0.0008018572735522576,-0.004718266831553303,-0.0032977498859999756,-0.007094283893618048,0.010509466998583739,0.00785984338583644,-0.0026793500148427282,-0.0005646633203304546,-0.014311371580155795,0.0012511266362193517,-0.008210416732778779,1.0,-0.009394902102628486,-0.0019484751139929933,0.0015316797136770424,-0.0019052752439813409,0.002495436537184678,0.00045444923289933626,-0.002402970725692269,0.0065879416342842076,0.0017865894057611498,0.006070831778083916,0.0012513762552088573,0.005600773887450374,0.001246768060818803,0.0016149277456963865,0.0053674501253013,0.0062380468266044625,0.007161322792243097,0.007073556709350221,-0.005023574835285472,0.00855369708129883,0.010252075148836155,-0.004067726874380121
ROBOT_MOPPING,0.0037077893953416435,0.0067780184579012805,-0.0025238792703182913,0.003783956725438747,0.002829939616610259,8.235237235431943e-05,0.00892233476203105,-0.009313557680179657,0.0034104772929367186,-0.0005547300155674615,-0.007012526189293279,0.005312486083324168,0.007942651047082031,0.003432248829989455,0.0027224038630105354,0.008844090727812129,-0.00586963423273276,0.0008186725428658029,0.010590103583658585,0.010505649785102591,-4.230268043074205e-05,0.004399630058202803,-0.00481428207769249,0.0016012045376684186,0.0006792255669254608,-0.006345043347143763,-0.00024056566627998503,-0.009394902102628486,1.0,-0.003857328566351017,-0.004382237094959084,-0.004995532118181908,-0.004339689681466327,0.0017353204487551308,0.0044997449786285245,0.009062966016092492,-0.009920534059582275,0.02455157028423039,-0.011199850110057434,0.003701158838047662,0.00046805119455824374,0.003223854649261805,0.0027925218122360077,0.007451413764448629,-0.0029974230098562763,0.0030430028321295757,-0.0010372324340073168,0.0025220339969961973,-0.004839394717371792,0.008431325003472451
ROBOT_VACUUMING,0.0022422493750658477,0.008472496152883377,0.006378245923689062,0.007322461754538435,0.002932090252850888,0.0002733559609247817,-0.0022635091900084147,0.008093731805439439,-0.004791803535936332,-0.008134569857505783,0.012050183085728111,0.0033448221600135128,-0.001517038095963349,0.006381019155843769,-0.0036731481551746186,0.0023683213800019865,0.011138639845526736,-7.085483614402667e-05,0.0017660488703903601,0.0030406968432072088,-0.004686495268130753,0.005082618268412821,-0.0011170038424631087,0.007080962829238968,-0.010344499923969148,0.005338003558147563,0.01250764500668874,-0.0019484751139929933,-0.003857328566351017,1.0,0.005137190638023778,0.003856624684045595,0.0011426083593946818,0.0032127396521878723,0.004717320169088998,0.006305800057192191,0.013347183353416165,0.006716528698159365,0.007188423076669949,0.008026338999539018,0.0006422311541095735,0.000742241881473649,0.006841562947346416,0.004638047192533606,-0.0008588729841719299,0.001685843076545113,-0.006178185096699711,0.0011347736146632627,0.012206564665722876,0.002556846563578615
SLEEP_POD_COTTON,0.00787775639805934,0.008387312616970921,0.009599679227713433,0.0011476250492091823,-0.0016306585719255808,-0.004634402928069619,-0.008826020689170717,-0.005780607903528286,-0.003228130927144038,-0.008890866462228439,0.00317788143344772,0.008344983458657045,0.00849871718725964,-0.0038719578512581817,0.00593191808396213,0.015107344618476907,0.000964540800397166,0.004878796696283201,-0.00120188472432198,0.0038953762725603223,0.0022965926909789057,-0.007778890502138466,0.004957525853538465,-0.0007100123491958619,-0.00020914650680934027,0.006753286452262004,-0.0019793789904734736,0.0015316797136770424,-0.004382237094959084,0.005137190638023778,1.0,-0.003624290681381245,0.00661615336803664,-0.006985339470851671,-0.0013324885215860625,0.015131943711903148,0.01721990761138067,0.011132999624868392,0.008005702130476213,0.005804069504739379,0.0016822602455558492,-0.004047995620722281,-0.0031292245875725612,0.004608061833298039,-0.00048692029645575367,0.010687605955280358,0.012678357277513728,-9.599518327810473e-05,0.007978576815631609,0.005550781120437636
SLEEP_POD_LAMB_WOOL,0.0030572443900408037,-0.0012718571007715445,0.00504113319486196,0.00845544407306119,0.005484605388408143,-0.0068777149025408164,0.008419033710850406,0.00044734461909146827,-0.0032152781407086056,0.0006431755843654532,-0.0008735506830238504,-0.00046864307682349535,-0.0022897781524233805,0.0076006831341103205,0.01124403863346503,0.007300162585896538,0.005754618530043183,0.0032806926252080307,0.010627480856324588,0.007897677261674101,-0.0030770980278545432,0.0006533656511196746,0.0036676496424242443,0.0001295398075118969,-0.002410887184984803,0.007299890458092342,0.0015599449420703366,-0.0019052752439813409,-0.004995532118181908,0.003856624684045595,-0.003624290681381245,1.0,0.003156376385934965,0.009006341509153514,0.006907839967196005,0.008960927534736828,0.010459721838704574,0.008209845179881483,0.005532080479406515,0.007390893617817027,0.0016766016394973845,0.0038075329574292676,0.000696283289868108,0.004147207111124734,0.009465639581417473,-0.00020851443758821884,0.00639889127267965,0.004691996752588091,0.005808246983906748,-0.0004510819761582212
SLEEP_POD_NYLON,0.004256308382922495,0.0004914110407120507,0.007004505695718815,0.006310493365503595,0.00516502011450902,0.0004017963190000381,0.00582896007815926,-0.0007712391904517065,-0.012170132463934131,-0.0004979196989351954,0.009346659949730734,0.007049213632755935,0.00556612958781648,0.01602340834626234,0.006119349009597104,0.005623890115312508,0.009014071079549374,-0.004219486802458815,0.007231203791831726,0.011939133629690802,-0.0010480715771297457,-0.0038076743517398343,0.009042784211184955,-0.003607799581383886,0.0010485816938570957,-0.003720790791871104,0.0126064117764459,0.002495436537184678,-0.004339689681466327,0.0011426083593946818,0.00661615336803664,0.003156376385934965,1.0,0.002723565600523835,0.0064229924712455476,0.016232035805332848,0.004634670707231079,0.02032203950907907,0.00028138138375656736,0.0032016152469680967,0.007499317367886212,-0.007581427710514095,0.0011103679455569608,0.011860361783234687,0.008399331170755073,0.005852050311891982,-0.004421119515179617,0.0018452358933250916,0.001115614478576659,-0.0018957445350286574
SLEEP_POD_POLYESTER,0.00960838035431477,0.0026002625602004736,0.010939806997663427,0.004898810362651874,0.011119307982165259,-0.010879761156045517,0.002024901146966844,0.009446860657222462,0.009471714958151576,0.0013674446724959218,0.006254297982603944,-0.000982379322989274,0.016826667909609225,0.002499185874960316,-0.0004327449174047811,-0.0020253420242397468,0.006145220912727193,-0.003781985951773662,0.004868101727860842,0.0017632504742210071,0.0025041998358320064,-0.007704243009511735,-0.0037593965343392767,0.0034685813272726544,0.0036349188968784205,-0.004595719055799581,-7.533128245609889e-05,0.00045444923289933626,0.0017353204487551308,0.0032127396521878723,-0.006985339470851671,0.009006341509153514,0.002723565600523835,1.0,0.002608798345349659,0.013285227756212813,0.01263407561617004,0.009919899133196963,0.005468048273015463,0.0054942392370064316,-0.009571055368530068,0.00895406098747549,0.0026063930281134844,0.015121949792707177,0.004772609444599899,0.0064915500449550636,0.014244727759732987,-0.0015929698890253111,0.012709619335031718,-0.0019669118876856043
SLEEP_POD_SUEDE,0.004045602062160822,0.01077558433996565,-0.005989352404820407,0.00758041727093032,-0.0030097046377130354,-0.004932525545034079,0.001793213177677718,-0.0006305402968353554,-0.0011821912686884584,0.001435944268142262,-0.0009251480548093348,-0.0025182482109109,0.006902861099127726,0.008341019753184695,0.0026176457547336376,0.0033551644420246416,-0.0026678374698748814,-0.0005916794338485865,0.005414889076386958,0.008432874218482017,-0.007944367659865033,-0.007391076469612306,-0.00013445508770979414,0.007275257209970209,0.00010101271159190599,0.004266386947276007,0.009411765177064746,-0.002402970725692269,0.0044997449786285245,0.004717320169088998,-0.0013324885215860625,0.006907839967196005,0.0064229924712455476,0.002608798345349659,1.0,0.01118088621807401,0.0026353978049888168,0.01963419261512295,-0.005344934657264424,0.01003295767177395,0.003520996399039532,0.0038082103390723715,0.00666323993062394,-0.0020652569223607495,0.003872256393889212,0.01427946708503946,-2.5352699781606354e-06,0.008672796928397213,0.004736561293884146,0.006121590736244195
SNACKPACK_CHOCOLATE,0.019059247511897245,0.01765944205213841,0.015313405015199174,0.014683514611090482,0.020151140684438237,0.0008543453148809529,0.0017667177478893235,0.0013330792092752345,0.007210683606427261,-0.009821035062052149,0.017804341245271662,0.012080032812490624,0.017419445645720313,-0.0010884911766791368,0.021637457357590716,0.0065642798004974115,0.014121496497315495,0.011998772440702249,0.011059161042041202,0.004734841580141052,0.00248529838961732,-0.010540306263519043,0.0005489302074317837,-0.002081362784679529,0.013070642405626255,0.009913523437988809,0.009470726413716081,0.0065879416342842076,0.009062966016092492,0.006305800057192191,0.015131943711903148,0.008960927534736828,0.016232035805332848,0.013285227756212813,0.01118088621807401,1.0,0.024887746590232976,0.03071490500240058,0.0168036813190619,-0.9159244244489376,0.005125078905438462,0.013318298708375692,0.019013659756643198,0.002732190111002582,0.004811072262612371,0.015896601542573892,0.009063896793353335,0.010735279331543411,0.021168292497949437,0.016328053064117387
SNACKPACK_PISTACHIO,0.015863022276708383,0.012262634360569706,0.025801039337392525,0.015431101992678893,0.014125669374714607,-0.004672455753532701,-0.0011022526092149259,-0.00639614847779328,0.000705361623946176,-0.0004885437955162167,0.020158150326550495,0.007286658217081208,0.0078003615366062165,0.01616349810686611,0.01003311015704821,0.02096940025796702,0.009294270335770611,0.007069705651563138,0.01245567719051676,0.006473904848312992,0.01059652259650452,-0.008114008934771906,0.0006077569852591798,5.7524373395419395e-05,-0.0006522989001695633,0.004949737928663586,0.004471857084488284,0.0017865894057611498,-0.009920534059582275,0.013347183353416165,0.01721990761138067,0.010459721838704574,0.004634670707231079,0.01263407561617004,0.0026353978049888168,0.024887746590232976,1.0,-0.8309370266802839,0.9132953622130069,0.03968690162885188,0.02240899656935752,0.021302577841417474,0.008179916558305016,0.012771560696425715,0.017547527151926274,0.019287232589564815,0.02323556735851923,0.021947121727360654,0.023202046401826135,0.016314271820624487
SNACKPACK_RASPBERRY,0.012336146382580529,0.012221232870957438,0.0016744150862416627,0.009669033467896743,0.01342983684772913,0.008825161533450226,-0.0003822369557508096,0.003729891510797147,-0.0006650308121427264,-0.0013784579357848132,0.009972267767628013,0.01442059147833671,0.02000482242800739,0.016513151658906832,0.016643426463525377,0.009900919248309497,0.008274393110514089,0.005626583232213191,0.011750026567562613,0.010219906978400927,-0.006858611023825004,0.008790341701599019,0.0010710815533691068,-0.0017616796346729665,-0.0009098526123380048,0.011726299463814939,0.005484996909639023,0.006070831778083916,0.02455157028423039,0.006716528698159365,0.011132999624868392,0.008209845179881483,0.02032203950907907,0.009919899133196963,0.01963419261512295,0.03071490500240058,-0.8309370266802839,1.0,-0.923782982337179,0.014446085650845066,-0.002527231765044034,0.0005492928666026433,0.015919775694944002,0.008805259176422636,0.0049776578268685015,0.011776403964974494,0.00609993424492579,0.006634676814857058,0.000716004553869465,0.01459233714747062
SNACKPACK_STRAWBERRY,0.009564892381934453,0.010822063357022023,0.020222160750427685,0.013722347097933114,0.010376160355327263,-0.00826708380561583,-0.0010022981838428981,-0.006137599714921752,0.003495127318715646,0.0011162683081783846,0.012402743964900539,0.007227163257916711,0.0014454591587563558,0.010581998723929908,0.004057181742435218,0.014218689229551187,0.007341782058166345,0.007398706888509912,0.007081881394577313,0.006151923850519568,0.007983251847518016,-0.009115200380997958,-0.00017744292560850018,0.0019819385367654753,0.00013729570027249841,-0.0017235008677727382,0.0035615185420711996,0.0012513762552088573,-0.011199850110057434,0.007188423076669949,0.008005702130476213,0.005532080479406515,0.00028138138375656736,0.005468048273015463,-0.005344934657264424,0.0168036813190619,0.9132953622130069,-0.923782982337179,1.0,0.031100815618287918,0.020955145946135588,0.017253141772142037,0.0033550091210459215,0.008353163975819207,0.012242458359496501,0.013977085092153604,0.021080574304029057,0.01806297157034501,0.023058438467609278,0.010782622602651979
SNACKPACK_VANILLA,0.006807264728087987,0.012183621065602054,0.0093100297453973,0.01003799824808902,0.00928789656940491,0.0009308568513254529,-0.002112541522141622,-0.002845855168288529,-0.006922172780319467,0.007867633956677361,0.010633882905128997,0.014781790254981761,0.011625502635739929,0.02801674132848595,0.0071228522401359734,0.018607082526326046,0.003104617860379646,0.005702459719865979,0.011347238307723325,0.01636873775208157,-0.0010406303807147007,0.0092633501700323,-0.0015839779334617305,0.0038115419264233095,-0.014527956524667958,0.002114837759823397,0.0025715484792014397,0.005600773887450374,0.003701158838047662,0.008026338999539018,0.005804069504739379,0.007390893617817027,0.0032016152469680967,0.0054942392370064316,0.01003295767177395,-0.9159244244489376,0.03968690162885188,0.014446085650845066,0.031100815618287918,1.0,0.016585671865629932,0.00803393596575744,0.0021635455024439964,0.016982171311821604,0.016067588973380047,0.012867252966187168,0.01780387818495263,0.016419283799515565,0.008121729337048302,0.011782075240623874
TRANSLATOR_ASTRO_BLACK,0.01283499588821957,0.0063989877836986096,0.0007671758371450087,0.0032851152355725024,0.013572558911858086,-0.004710394269606105,-0.001845614494581328,-0.002827329848252278,0.0018735878576287138,-0.0009216106985150491,-0.002236601543971605,0.004610940084316963,-0.003938310192709063,0.00128504122369737,0.00534534010006519,0.0035717545903347424,-0.0013586695904163212,-0.001423458964957347,0.012501481911454814,0.0003896489781523815,-0.0002939710570990363,-0.009788958991747141,0.006684765090627404,0.001628148285107628,0.001016614382114592,-0.00938185014343192,-0.009364258245312784,0.001246768060818803,0.00046805119455824374,0.0006422311541095735,0.0016822602455558492,0.0016766016394973845,0.007499317367886212,-0.009571055368530068,0.003520996399039532,0.005125078905438462,0.02240899656935752,-0.002527231765044034,0.020955145946135588,0.016585671865629932,1.0,0.003570950572444611,-0.0034455551916569922,0.008448320171655647,0.004539062877734505,0.004185256549008094,0.013413384634750175,0.006800496101223984,0.003244676732504862,0.014007768927446042
TRANSLATOR_ECLIPSE_CHARCOAL,0.0014666369626914022,0.0017093424838137753,0.007819055387374254,0.010077048852650473,-0.005311266702783738,-0.0074778616177688636,-0.004731171581309822,-0.004527754676503055,0.0008341593495159125,-0.00800879503620156,0.002342092362492502,0.005210829658625121,-0.0017676139309639406,0.007700387455893558,0.00871378386771069,0.007745710873428186,0.0032334212107288473,0.004504286244041169,0.0076669777568005295,-0.006955062811693744,0.0009381907915177922,0.0017894157759764267,0.004582882680938835,-0.007130820535206253,0.007015168310660151,0.012445807068819016,0.012786109274456762,0.0016149277456963865,0.003223854649261805,0.000742241881473649,-0.004047995620722281,0.0038075329574292676,-0.007581427710514095,0.00895406098747549,0.0038082103390723715,0.013318298708375692,0.021302577841417474,0.0005492928666026433,0.017253141772142037,0.00803393596575744,0.003570950572444611,1.0,0.006999745314625265,0.01038247580326724,-0.0042153188236268395,0.00937164546672449,0.013616141544489806,-0.010078557113770018,0.008059664947782284,0.006095687261072454
TRANSLATOR_GRAPHITE_MIST,0.01519399903037086,-0.003300117980669656,0.004991859228101,0.0032277407347120124,0.022102306181588163,-0.004018769272379634,-0.001177221148768771,-0.003458893513518996,0.002844849099796258,0.0014821653806661545,0.003694958111248947,0.008033136632230214,-0.006280492484911371,0.00844871468709232,0.007244950499422686,-0.0011001681772118506,0.0004889188680074085,0.001867257711572089,0.0031515567231933167,-0.0006690910899509288,-0.00453532341031299,0.00027206284096263227,0.007006693545465744,-0.005440865906859061,0.009084205966760914,0.005258365029641171,-0.0021866327573952663,0.0053674501253013,0.0027925218122360077,0.006841562947346416,-0.0031292245875725612,0.000696283289868108,0.0011103679455569608,0.0026063930281134844,0.00666323993062394,0.019013659756643198,0.008179916558305016,0.015919775694944002,0.0033550091210459215,0.0021635455024439964,-0.0034455551916569922,0.006999745314625265,1.0,-0.0016046411402587436,0.018095905761574254,0.0010312626036090603,0.0024599998916490606,0.007805688527747762,0.0020673932389502886,0.003935717788135155
TRANSLATOR_SPACE_GRAY,0.0009229753179955018,0.0002708455421865166,0.006076712316686116,0.0029080036489520077,-0.0004762167055576625,0.003633909397593659,0.004074551810105352,-0.0040551297311196,0.0119420582773999,-0.00911550581594499,-0.0035575739156043485,0.008941490209431805,0.0006016477885470335,0.0098625956604322,0.010105293307027922,0.00583782283842154,0.005460043527860924,-0.0005946986743941302,0.007493693465079641,0.009026399339008647,0.001022973422080345,-0.0066285170022999974,0.0010853304768736998,0.003912528201039535,-0.0024628294499306003,-0.004072741643426369,0.0048085384867336866,0.0062380468266044625,0.007451413764448629,0.004638047192533606,0.004608061833298039,0.004147207111124734,0.011860361783234687,0.015121949792707177,-0.0020652569223607495,0.002732190111002582,0.012771560696425715,0.008805259176422636,0.008353163975819207,0.016982171311821604,0.008448320171655647,0.01038247580326724,-0.0016046411402587436,1.0,0.0031258198843681717,0.012298914672950254,-0.0008932277914022572,-0.0029104473131742123,0.007172272266319844,0.00198525694511862
TRANSLATOR_VOID_BLUE,0.014120829863440012,0.007591654182349026,0.010244737380568263,0.011880951879035005,0.011775498976880098,-0.0027427768617114836,-0.0002103357431177191,0.005509589291413876,-0.0019938690487826816,-0.003577326757395279,0.005288560296269264,0.0007264643822410325,-0.005155407403877023,0.0012353434767496535,-0.0015926914837128229,0.003507689193136471,0.0010513309542264455,-0.0004868593974795924,0.005559476654474241,0.00198096429948016,-0.0022165310768409636,0.003985952394689239,-0.005259552544616632,0.009458691012034426,-0.01806040134678327,-0.001473423718996464,-0.004620395002702449,0.007161322792243097,-0.0029974230098562763,-0.0008588729841719299,-0.00048692029645575367,0.009465639581417473,0.008399331170755073,0.004772609444599899,0.003872256393889212,0.004811072262612371,0.017547527151926274,0.0049776578268685015,0.012242458359496501,0.016067588973380047,0.004539062877734505,-0.0042153188236268395,0.018095905761574254,0.0031258198843681717,1.0,-0.0007471157172642863,0.005516406358247181,0.007377840717344538,0.000587918204845748,0.007819109566856762
UV_VISOR_AMBER,0.005770959470141931,0.008817537495434492,0.0005485174281695875,-0.00040486913101343743,-0.00673633688758299,0.0058987749369206225,0.0011448548048107437,0.006486585225537137,0.0027181087579056422,-0.0009723946577060816,0.011750890003797008,0.015179090823071749,0.008973918744116606,0.0010991071463615709,-0.0015022776395074086,0.005817838411534293,0.014936839684334133,0.003179818772957269,0.008699661817541891,0.006571183529656357,0.0052472585092314256,0.002858754457017562,-0.0011054597462655505,-0.004468079100306058,0.003626820727787123,-0.00023180476052913523,0.015176046057196602,0.007073556709350221,0.0030430028321295757,0.001685843076545113,0.010687605955280358,-0.00020851443758821884,0.005852050311891982,0.0064915500449550636,0.01427946708503946,0.015896601542573892,0.019287232589564815,0.011776403964974494,0.013977085092153604,0.012867252966187168,0.004185256549008094,0.00937164546672449,0.0010312626036090603,0.012298914672950254,-0.0007471157172642863,1.0,0.006164992293481884,0.004524329309105928,-0.0006988983706611664,-0.0027890668231604237
UV_VISOR_MAGENTA,0.013987320947330321,0.001769841588439296,0.0038371050176986255,0.007703478083242483,0.0019659074458866278,0.0016183966136228964,-0.004245742408582987,-0.0011581116584395868,0.0026002138354475723,-0.0016290611274129782,0.0070109008268169695,0.012979636291462284,0.006629031403885285,0.011347492236093135,0.008794094906666593,0.002507022635835098,0.004250265054711558,0.000712381764298961,0.013070476022520906,0.008253793860894521,0.004755467599849586,0.011049437131063313,0.001908261576621413,-0.004569573598456229,-0.009132053745727389,0.005063356575242078,0.00493292766156006,-0.005023574835285472,-0.0010372324340073168,-0.006178185096699711,0.012678357277513728,0.00639889127267965,-0.004421119515179617,0.014244727759732987,-2.5352699781606354e-06,0.009063896793353335,0.02323556735851923,0.00609993424492579,0.021080574304029057,0.01780387818495263,0.013413384634750175,0.013616141544489806,0.0024599998916490606,-0.0008932277914022572,0.005516406358247181,0.006164992293481884,1.0,0.006315857683955661,0.004444665912373905,0.009528230465157526
UV_VISOR_ORANGE,0.002599366315184722,0.003714192074629604,-0.0016138112075192342,-0.005666343172307742,-0.0032321782777213074,-0.0031051490710241056,-0.003174133051359681,-0.0008777777639670686,-0.008227244782751155,-0.0025150737399536557,0.003080786028513392,-0.003367935556291816,0.010788044786780445,-0.004935705272341043,0.002894049934938151,0.010645305546316316,-0.0009422901806268744,-0.006196878442222283,0.014447134859189706,0.005749764875863226,0.0076944990905430735,-0.0052713834567134805,-0.010198268129978327,0.006545597838484471,-0.006253036136444156,0.0016217798572734756,0.002521472911764043,0.00855369708129883,0.0025220339969961973,0.0011347736146632627,-9.599518327810473e-05,0.004691996752588091,0.0018452358933250916,-0.0015929698890253111,0.008672796928397213,0.010735279331543411,0.021947121727360654,0.006634676814857058,0.01806297157034501,0.016419283799515565,0.006800496101223984,-0.010078557113770018,0.007805688527747762,-0.0029104473131742123,0.007377840717344538,0.004524329309105928,0.006315857683955661,1.0,0.01995820658887793,0.004856459174760609
UV_VISOR_RED,0.002030824138920814,0.01640419865899087,0.00951041900502461,0.01013579809031192,0.004716222404233964,-0.005873403104300373,-0.0013010860594693148,-0.004189911503035731,0.009905574551410066,0.003643439380095415,0.005445428627771589,-0.0015376687773972471,-0.0069427719568111975,0.012303870076185462,0.0009596010483055782,0.012971609303909,0.0013710750502195891,0.005808458737363828,0.005628204917476046,-0.0017522455114788891,-0.0041492263819070604,-0.0026208721725390735,-0.0053025767742019584,0.010999798038246918,-0.010011727512648486,0.010516992151520639,0.0029259061359333486,0.010252075148836155,-0.004839394717371792,0.012206564665722876,0.007978576815631609,0.005808246983906748,0.001115614478576659,0.012709619335031718,0.004736561293884146,0.021168292497949437,0.023202046401826135,0.000716004553869465,0.023058438467609278,0.008121729337048302,0.003244676732504862,0.008059664947782284,0.0020673932389502886,0.007172272266319844,0.000587918204845748,-0.0006988983706611664,0.004444665912373905,0.01995820658887793,1.0,0.007382807076907514
UV_VISOR_YELLOW,-0.0009656633291720616,0.017104987080949402,0.0053230047207414154,0.002425468170619158,0.018587760545623673,-0.0015928989165024097,-0.012431510350716327,-0.0039211930153169395,0.008040340655383739,-0.004418865099325759,0.007627986831700886,0.012935444023586668,-0.0036382200777191702,0.011868484876960558,0.011058624983790021,0.010037298772159151,0.010182234952838976,-0.0015665857011726402,0.013060194508858343,0.00011906640865716518,-0.001860244477436094,0.005934227577694482,0.0005359894540385579,-0.005887571708439228,0.00810236727547571,0.004409776813028059,0.003003990789549267,-0.004067726874380121,0.008431325003472451,0.002556846563578615,0.005550781120437636,-0.0004510819761582212,-0.0018957445350286574,-0.0019669118876856043,0.006121590736244195,0.016328053064117387,0.016314271820624487,0.01459233714747062,0.010782622602651979,0.011782075240623874,0.014007768927446042,0.006095687261072454,0.003935717788135155,0.00198525694511862,0.007819109566856762,-0.0027890668231604237,0.009528230465157526,0.004856459174760609,0.007382807076907514,1.0
