product,category,day,side_proxy,horizon,signed_markout_mean,signed_markout_t,count
MICROCHIP_CIRCLE,MICROCHIP,4,buyer_aggressive,5,3.035,1.339074220172768,100
MICROCHIP_CIRCLE,MICROCHIP,4,buyer_aggressive,10,0.87,0.2908256513054926,100
MICROCHIP_CIRCLE,MICROCHIP,4,buyer_aggressive,25,2.52,0.6186782391903431,100
MICROCHIP_CIRCLE,MICROCHIP,4,buyer_aggressive,50,3.5505050505050506,0.6518818569089254,100
MICROCHIP_CIRCLE,MICROCHIP,4,buyer_aggressive,100,7.607142857142857,0.8536250791056168,100
MICROCHIP_CIRCLE,MICROCHIP,4,seller_aggressive,1,-0.0049504950495049506,-0.0050292267786162526,101
MICROCHIP_CIRCLE,MICROCHIP,4,seller_aggressive,5,0.9603960396039604,0.43550769334439204,101
MICROCHIP_CIRCLE,MICROCHIP,4,seller_aggressive,10,6.371287128712871,2.252578642817049,101
MICROCHIP_CIRCLE,MICROCHIP,4,seller_aggressive,25,5.6138613861386135,1.1389939784958527,101
MICROCHIP_CIRCLE,MICROCHIP,4,seller_aggressive,50,-0.6534653465346535,-0.09672541880193686,101
MICROCHIP_CIRCLE,MICROCHIP,4,seller_aggressive,100,-3.777227722772277,-0.4100651731516635,101
MICROCHIP_OVAL,MICROCHIP,2,buyer_aggressive,1,-2.5052083333333335,-1.6451640460119212,96
MICROCHIP_OVAL,MICROCHIP,2,buyer_aggressive,5,-0.8072916666666666,-0.25267820208699265,96
MICROCHIP_OVAL,MICROCHIP,2,buyer_aggressive,10,1.0416666666666667,0.23021235878013116,96
MICROCHIP_OVAL,MICROCHIP,2,buyer_aggressive,25,1.9894736842105263,0.26770948693927,96
MICROCHIP_OVAL,MICROCHIP,2,buyer_aggressive,50,-4.345744680851064,-0.42305117766325057,96
MICROCHIP_OVAL,MICROCHIP,2,buyer_aggressive,100,-8.632978723404255,-0.5818976983241623,96
MICROCHIP_OVAL,MICROCHIP,2,seller_aggressive,1,1.391025641025641,0.9052518354027999,78
MICROCHIP_OVAL,MICROCHIP,2,seller_aggressive,5,3.3141025641025643,0.8670192196933938,78
MICROCHIP_OVAL,MICROCHIP,2,seller_aggressive,10,4.102564102564102,0.7859467344901107,78
MICROCHIP_OVAL,MICROCHIP,2,seller_aggressive,25,3.801282051282051,0.5321242695488329,78
MICROCHIP_OVAL,MICROCHIP,2,seller_aggressive,50,7.096153846153846,0.7490503638056235,78
MICROCHIP_OVAL,MICROCHIP,2,seller_aggressive,100,4.6923076923076925,0.41810836490937087,78
MICROCHIP_OVAL,MICROCHIP,3,buyer_aggressive,1,-2.389423076923077,-1.7631887151498493,104
MICROCHIP_OVAL,MICROCHIP,3,buyer_aggressive,5,-2.0961538461538463,-0.7529242380987143,104
MICROCHIP_OVAL,MICROCHIP,3,buyer_aggressive,10,1.3125,0.3066515392177787,104
MICROCHIP_OVAL,MICROCHIP,3,buyer_aggressive,25,-3.8076923076923075,-0.5826572239952852,104
MICROCHIP_OVAL,MICROCHIP,3,buyer_aggressive,50,-11.339805825242719,-1.1575007118985894,104
MICROCHIP_OVAL,MICROCHIP,3,buyer_aggressive,100,-26.116504854368934,-1.9469950153117552,104
MICROCHIP_OVAL,MICROCHIP,3,seller_aggressive,1,1.1833333333333333,0.9123032661429936,90
MICROCHIP_OVAL,MICROCHIP,3,seller_aggressive,5,3.838888888888889,1.1610589164642495,90
MICROCHIP_OVAL,MICROCHIP,3,seller_aggressive,10,1.6,0.33206927241642653,90
MICROCHIP_OVAL,MICROCHIP,3,seller_aggressive,25,8.622222222222222,1.210849834219427,90
MICROCHIP_OVAL,MICROCHIP,3,seller_aggressive,50,20.394444444444446,1.9603604600387747,90
MICROCHIP_OVAL,MICROCHIP,3,seller_aggressive,100,41.88202247191011,2.9355730958494077,90
MICROCHIP_OVAL,MICROCHIP,4,buyer_aggressive,1,0.3,0.3180444875762702,100
MICROCHIP_OVAL,MICROCHIP,4,buyer_aggressive,5,-1.89,-0.9860864142506172,100
MICROCHIP_OVAL,MICROCHIP,4,buyer_aggressive,10,-2.61,-0.9192711382562642,100
MICROCHIP_OVAL,MICROCHIP,4,buyer_aggressive,25,-10.525,-2.2954287542632423,100
MICROCHIP_OVAL,MICROCHIP,4,buyer_aggressive,50,-14.469696969696969,-2.253810083854417,100
MICROCHIP_OVAL,MICROCHIP,4,buyer_aggressive,100,-27.867346938775512,-3.227204820016665,100
MICROCHIP_OVAL,MICROCHIP,4,seller_aggressive,1,-1.5247524752475248,-1.6814551856922688,101
MICROCHIP_OVAL,MICROCHIP,4,seller_aggressive,5,-1.2326732673267327,-0.5933845610843571,101
MICROCHIP_OVAL,MICROCHIP,4,seller_aggressive,10,-1.618811881188119,-0.5991366670418224,101
MICROCHIP_OVAL,MICROCHIP,4,seller_aggressive,25,0.5544554455445545,0.14671152622847872,101
MICROCHIP_OVAL,MICROCHIP,4,seller_aggressive,50,1.2178217821782178,0.1889839518634625,101
MICROCHIP_OVAL,MICROCHIP,4,seller_aggressive,100,12.301980198019802,1.510523434301439,101
MICROCHIP_RECTANGLE,MICROCHIP,2,buyer_aggressive,1,-2.28125,-1.7366708774257613,96
MICROCHIP_RECTANGLE,MICROCHIP,2,buyer_aggressive,5,-1.9791666666666667,-0.6222517106132414,96
MICROCHIP_RECTANGLE,MICROCHIP,2,buyer_aggressive,10,2.8541666666666665,0.5951179266460398,96
MICROCHIP_RECTANGLE,MICROCHIP,2,buyer_aggressive,25,2.763157894736842,0.34104945618689547,96
MICROCHIP_RECTANGLE,MICROCHIP,2,buyer_aggressive,50,1.148936170212766,0.12239264783765512,96
MICROCHIP_RECTANGLE,MICROCHIP,2,buyer_aggressive,100,0.9095744680851063,0.07373409447027471,96
MICROCHIP_RECTANGLE,MICROCHIP,2,seller_aggressive,1,0.057692307692307696,0.03686541634065924,78
MICROCHIP_RECTANGLE,MICROCHIP,2,seller_aggressive,5,5.384615384615385,1.6084086107100928,78
MICROCHIP_RECTANGLE,MICROCHIP,2,seller_aggressive,10,0.038461538461538464,0.007608577838244045,78
MICROCHIP_RECTANGLE,MICROCHIP,2,seller_aggressive,25,1.1346153846153846,0.13798865229675983,78
MICROCHIP_RECTANGLE,MICROCHIP,2,seller_aggressive,50,-0.9038461538461539,-0.09077311194713861,78
MICROCHIP_RECTANGLE,MICROCHIP,2,seller_aggressive,100,-15.26923076923077,-1.285395970317736,78
MICROCHIP_RECTANGLE,MICROCHIP,3,buyer_aggressive,1,-0.47115384615384615,-0.38621381011074746,104
MICROCHIP_RECTANGLE,MICROCHIP,3,buyer_aggressive,5,-0.08653846153846154,-0.036289546377132484,104
MICROCHIP_RECTANGLE,MICROCHIP,3,buyer_aggressive,10,-0.5096153846153846,-0.14191860179142285,104
MICROCHIP_RECTANGLE,MICROCHIP,3,buyer_aggressive,25,-3.1634615384615383,-0.5317673651907793,104
MICROCHIP_RECTANGLE,MICROCHIP,3,buyer_aggressive,50,-10.092233009708737,-1.2660262394929405,104
MICROCHIP_RECTANGLE,MICROCHIP,3,buyer_aggressive,100,-17.650485436893202,-1.5503975689935072,104
MICROCHIP_RECTANGLE,MICROCHIP,3,seller_aggressive,1,-0.12777777777777777,-0.11776623636210994,90
MICROCHIP_RECTANGLE,MICROCHIP,3,seller_aggressive,5,1.4555555555555555,0.6180552602928812,90
MICROCHIP_RECTANGLE,MICROCHIP,3,seller_aggressive,10,3.672222222222222,0.9352701819282678,90
MICROCHIP_RECTANGLE,MICROCHIP,3,seller_aggressive,25,11.88888888888889,1.7773501174630826,90
MICROCHIP_RECTANGLE,MICROCHIP,3,seller_aggressive,50,11.116666666666667,1.1559585264834153,90
MICROCHIP_RECTANGLE,MICROCHIP,3,seller_aggressive,100,5.325842696629214,0.41560375229210006,90
MICROCHIP_RECTANGLE,MICROCHIP,4,buyer_aggressive,1,1.055,0.9079502623739832,100
MICROCHIP_RECTANGLE,MICROCHIP,4,buyer_aggressive,5,2.46,0.958869196637244,100
MICROCHIP_RECTANGLE,MICROCHIP,4,buyer_aggressive,10,2.015,0.5873533368068762,100
MICROCHIP_RECTANGLE,MICROCHIP,4,buyer_aggressive,25,3.155,0.587087945776696,100
MICROCHIP_RECTANGLE,MICROCHIP,4,buyer_aggressive,50,17.32323232323232,2.1062855663314966,100
MICROCHIP_RECTANGLE,MICROCHIP,4,buyer_aggressive,100,26.3265306122449,2.2342224100195356,100
MICROCHIP_RECTANGLE,MICROCHIP,4,seller_aggressive,1,1.7425742574257426,1.310135924591415,101
MICROCHIP_RECTANGLE,MICROCHIP,4,seller_aggressive,5,1.0198019801980198,0.37561618922419987,101
MICROCHIP_RECTANGLE,MICROCHIP,4,seller_aggressive,10,0.7277227722772277,0.1860217304885016,101
MICROCHIP_RECTANGLE,MICROCHIP,4,seller_aggressive,25,8.069306930693068,1.3483795357631907,101
MICROCHIP_RECTANGLE,MICROCHIP,4,seller_aggressive,50,3.3069306930693068,0.42450951751910526,101
MICROCHIP_RECTANGLE,MICROCHIP,4,seller_aggressive,100,2.0247524752475248,0.17031121428343604,101
MICROCHIP_SQUARE,MICROCHIP,2,buyer_aggressive,1,-0.026041666666666668,-0.014577807295126166,96
MICROCHIP_SQUARE,MICROCHIP,2,buyer_aggressive,5,0.984375,0.28968074460795734,96
MICROCHIP_SQUARE,MICROCHIP,2,buyer_aggressive,10,1.5885416666666667,0.3143639473196164,96
MICROCHIP_SQUARE,MICROCHIP,2,buyer_aggressive,25,-2.6,-0.28225886757206425,96
MICROCHIP_SQUARE,MICROCHIP,2,buyer_aggressive,50,-4.026595744680851,-0.3264942375826906,96
MICROCHIP_SQUARE,MICROCHIP,2,buyer_aggressive,100,3.1702127659574466,0.19518737243536347,96
MICROCHIP_SQUARE,MICROCHIP,2,seller_aggressive,1,-4.839743589743589,-2.8030505209314214,78
MICROCHIP_SQUARE,MICROCHIP,2,seller_aggressive,5,-5.365384615384615,-1.3706173379174524,78
MICROCHIP_SQUARE,MICROCHIP,2,seller_aggressive,10,-6.198717948717949,-1.1705494179714817,78
MICROCHIP_SQUARE,MICROCHIP,2,seller_aggressive,25,-14.314102564102564,-1.8709224735058312,78
MICROCHIP_SQUARE,MICROCHIP,2,seller_aggressive,50,-16.48076923076923,-1.2760865243970432,78
MICROCHIP_SQUARE,MICROCHIP,2,seller_aggressive,100,-23.012820512820515,-1.259265155632571,78
MICROCHIP_SQUARE,MICROCHIP,3,buyer_aggressive,1,-0.5913461538461539,-0.26831593371671436,104
MICROCHIP_SQUARE,MICROCHIP,3,buyer_aggressive,5,-4.548076923076923,-1.0826045548101677,104
MICROCHIP_SQUARE,MICROCHIP,3,buyer_aggressive,10,-1.0817307692307692,-0.1852081349418207,104
MICROCHIP_SQUARE,MICROCHIP,3,buyer_aggressive,25,16.02403846153846,1.6591571635036344,104
MICROCHIP_SQUARE,MICROCHIP,3,buyer_aggressive,50,21.766990291262136,1.5445447825057967,104
MICROCHIP_SQUARE,MICROCHIP,3,buyer_aggressive,100,21.737864077669904,0.9561424577255077,104
MICROCHIP_SQUARE,MICROCHIP,3,seller_aggressive,1,0.9666666666666667,0.4582060273538038,90
MICROCHIP_SQUARE,MICROCHIP,3,seller_aggressive,5,-7.55,-1.4041882041688567,90
MICROCHIP_SQUARE,MICROCHIP,3,seller_aggressive,10,-7.4222222222222225,-0.934698259672427,90
MICROCHIP_SQUARE,MICROCHIP,3,seller_aggressive,25,-14.511111111111111,-1.0964915073487458,90
MICROCHIP_SQUARE,MICROCHIP,3,seller_aggressive,50,-27.58888888888889,-1.5251845661461922,90
MICROCHIP_SQUARE,MICROCHIP,3,seller_aggressive,100,-59.32022471910113,-2.2305573672323784,90
MICROCHIP_SQUARE,MICROCHIP,4,buyer_aggressive,1,-0.33,-0.16089082601372132,100
MICROCHIP_SQUARE,MICROCHIP,4,buyer_aggressive,5,-7.25,-1.5746190741314223,100
MICROCHIP_SQUARE,MICROCHIP,4,buyer_aggressive,10,-15.91,-2.3503976786484437,100
MICROCHIP_SQUARE,MICROCHIP,4,buyer_aggressive,25,-21.28,-2.1582675730224956,100
MICROCHIP_SQUARE,MICROCHIP,4,buyer_aggressive,50,-24.17676767676768,-1.8378187765360914,100
MICROCHIP_SQUARE,MICROCHIP,4,buyer_aggressive,100,-13.831632653061224,-0.7464218088212511,100
MICROCHIP_SQUARE,MICROCHIP,4,seller_aggressive,1,3.5,1.64301662418208,101
MICROCHIP_SQUARE,MICROCHIP,4,seller_aggressive,5,2.8316831683168315,0.6002139610367884,101
MICROCHIP_SQUARE,MICROCHIP,4,seller_aggressive,10,4.391089108910891,0.6923239643870416,101
MICROCHIP_SQUARE,MICROCHIP,4,seller_aggressive,25,9.034653465346535,0.9228492792471615,101
MICROCHIP_SQUARE,MICROCHIP,4,seller_aggressive,50,28.143564356435643,2.1599932957458576,101
MICROCHIP_SQUARE,MICROCHIP,4,seller_aggressive,100,59.92574257425743,2.8982389625709732,101
MICROCHIP_TRIANGLE,MICROCHIP,2,buyer_aggressive,1,-3.703125,-2.1708680270434946,96
MICROCHIP_TRIANGLE,MICROCHIP,2,buyer_aggressive,5,-5.942708333333333,-1.618127069426792,96
MICROCHIP_TRIANGLE,MICROCHIP,2,buyer_aggressive,10,-5.802083333333333,-1.2252161253652745,96
MICROCHIP_TRIANGLE,MICROCHIP,2,buyer_aggressive,25,0.05789473684210526,0.007479654810676323,96
MICROCHIP_TRIANGLE,MICROCHIP,2,buyer_aggressive,50,14.180851063829786,1.352947964616478,96
MICROCHIP_TRIANGLE,MICROCHIP,2,buyer_aggressive,100,22.361702127659573,1.5760252826583787,96
MICROCHIP_TRIANGLE,MICROCHIP,2,seller_aggressive,1,3.628205128205128,1.9414956955519052,78
MICROCHIP_TRIANGLE,MICROCHIP,2,seller_aggressive,5,1.5320512820512822,0.4117804619387,78
MICROCHIP_TRIANGLE,MICROCHIP,2,seller_aggressive,10,2.9743589743589745,0.536841016300779,78
MICROCHIP_TRIANGLE,MICROCHIP,2,seller_aggressive,25,-10.634615384615385,-1.2500703370257849,78
MICROCHIP_TRIANGLE,MICROCHIP,2,seller_aggressive,50,-1.6923076923076923,-0.13225495246162572,78
MICROCHIP_TRIANGLE,MICROCHIP,2,seller_aggressive,100,1.4679487179487178,0.08592716217291528,78
MICROCHIP_TRIANGLE,MICROCHIP,3,buyer_aggressive,1,-1.8557692307692308,-1.1701936669648993,104
MICROCHIP_TRIANGLE,MICROCHIP,3,buyer_aggressive,5,3.576923076923077,1.1005023112279355,104
MICROCHIP_TRIANGLE,MICROCHIP,3,buyer_aggressive,10,2.423076923076923,0.5081772356443661,104
MICROCHIP_TRIANGLE,MICROCHIP,3,buyer_aggressive,25,2.8365384615384617,0.33470456442863444,104
MICROCHIP_TRIANGLE,MICROCHIP,3,buyer_aggressive,50,4.218446601941747,0.38008608920088743,104
MICROCHIP_TRIANGLE,MICROCHIP,3,buyer_aggressive,100,-7.271844660194175,-0.4520877071396612,104
MICROCHIP_TRIANGLE,MICROCHIP,3,seller_aggressive,1,-0.16666666666666666,-0.09333715545740716,90
MICROCHIP_TRIANGLE,MICROCHIP,3,seller_aggressive,5,-0.2111111111111111,-0.05270473247354859,90
MICROCHIP_TRIANGLE,MICROCHIP,3,seller_aggressive,10,2.8777777777777778,0.5911859260833048,90
MICROCHIP_TRIANGLE,MICROCHIP,3,seller_aggressive,25,4.983333333333333,0.6412029812065687,90
MICROCHIP_TRIANGLE,MICROCHIP,3,seller_aggressive,50,19.794444444444444,1.8360668054501255,90
MICROCHIP_TRIANGLE,MICROCHIP,3,seller_aggressive,100,33.825842696629216,2.231408561470919,90
MICROCHIP_TRIANGLE,MICROCHIP,4,buyer_aggressive,1,0.445,0.36343953048819,100
MICROCHIP_TRIANGLE,MICROCHIP,4,buyer_aggressive,5,-5.405,-1.7570418073586547,100
MICROCHIP_TRIANGLE,MICROCHIP,4,buyer_aggressive,10,-5.405,-1.248820603667559,100
MICROCHIP_TRIANGLE,MICROCHIP,4,buyer_aggressive,25,-27.09,-4.965773126851337,100
MICROCHIP_TRIANGLE,MICROCHIP,4,buyer_aggressive,50,-31.525252525252526,-4.173964376554525,100
MICROCHIP_TRIANGLE,MICROCHIP,4,buyer_aggressive,100,-38.67857142857143,-3.095911973952402,100
MICROCHIP_TRIANGLE,MICROCHIP,4,seller_aggressive,1,0.0594059405940594,0.046795217104068046,101
MICROCHIP_TRIANGLE,MICROCHIP,4,seller_aggressive,5,2.1584158415841586,0.8418310921420775,101
MICROCHIP_TRIANGLE,MICROCHIP,4,seller_aggressive,10,4.678217821782178,1.361457587464303,101
MICROCHIP_TRIANGLE,MICROCHIP,4,seller_aggressive,25,2.603960396039604,0.42269900691245527,101
MICROCHIP_TRIANGLE,MICROCHIP,4,seller_aggressive,50,3.717821782178218,0.4519776336084788,101
MICROCHIP_TRIANGLE,MICROCHIP,4,seller_aggressive,100,1.6683168316831682,0.12893729920236477,101
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,buyer_aggressive,1,0.9727272727272728,0.9992955834615791,110
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,buyer_aggressive,5,-1.490909090909091,-0.6659693849102927,110
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,buyer_aggressive,10,-0.2727272727272727,-0.1008367888927848,110
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,buyer_aggressive,25,6.054545454545455,1.4717258522642196,110
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,buyer_aggressive,50,5.945454545454545,0.8602418581956829,110
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,buyer_aggressive,100,0.12037037037037036,0.013536804884467573,110
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,seller_aggressive,1,0.31932773109243695,0.33264901185623713,119
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,seller_aggressive,5,-2.411764705882353,-1.3098296501903335,119
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,seller_aggressive,10,-1.7394957983193278,-0.7470140942767619,119
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,seller_aggressive,25,0.25210084033613445,0.059687180802143476,119
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,seller_aggressive,50,-0.9411764705882353,-0.15628343695708888,119
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,2,seller_aggressive,100,-7.235294117647059,-0.8379205623561141,119
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,buyer_aggressive,1,1.2461538461538462,1.6505086664521051,130
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,buyer_aggressive,5,-1.3,-0.7580677761126595,130
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,buyer_aggressive,10,-2.0538461538461537,-0.8948733726632776,130
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,buyer_aggressive,25,0.5307692307692308,0.13797957411725448,130
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,buyer_aggressive,50,-0.6472868217054264,-0.12322971033646081,130
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,buyer_aggressive,100,-6.19140625,-0.724629732093943,130
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,seller_aggressive,1,0.04,0.05206332568318218,125
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,seller_aggressive,5,-1.6330645161290323,-0.8930684783982634,125
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,seller_aggressive,10,1.9475806451612903,0.7426366150964725,125
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,seller_aggressive,25,3.6129032258064515,0.8332072701058403,125
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,seller_aggressive,50,2.0725806451612905,0.3351728284734611,125
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,3,seller_aggressive,100,-6.709677419354839,-0.7798198315533509,125
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,buyer_aggressive,1,-0.4788135593220339,-0.5347516396393623,118
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,buyer_aggressive,5,1.2203389830508475,0.6474676331559795,118
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,buyer_aggressive,10,-0.3803418803418803,-0.13170023492865726,118
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,buyer_aggressive,25,-2.4145299145299144,-0.4715586749400669,118
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,buyer_aggressive,50,0.07758620689655173,0.010660562902166673,118
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,buyer_aggressive,100,0.3333333333333333,0.03605617377252443,118
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,seller_aggressive,1,0.3015267175572519,0.37177377818362073,131
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,seller_aggressive,5,3.8740458015267176,1.8131626228057776,131
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,seller_aggressive,10,1.9236641221374047,0.7709965337661344,131
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,seller_aggressive,25,4.226923076923077,1.0531223625538308,131
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,seller_aggressive,50,0.3449612403100775,0.06016061264670453,131
OXYGEN_SHAKE_CHOCOLATE,OXYGEN_SHAKE,4,seller_aggressive,100,-4.953488372093023,-0.6581895241828114,131
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,buyer_aggressive,1,0.6045454545454545,0.37974070450876063,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,buyer_aggressive,5,0.7818181818181819,0.33389979553516863,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,buyer_aggressive,10,-4.277272727272727,-1.4215692981890877,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,buyer_aggressive,25,-4.127272727272727,-0.9945501754381318,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,buyer_aggressive,50,-15.059090909090909,-2.718758827021046,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,buyer_aggressive,100,-20.069444444444443,-2.238196487839225,110
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,seller_aggressive,1,-0.18067226890756302,-0.14570213908550658,119
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,seller_aggressive,5,2.2983193277310923,0.9835620358745736,119
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,seller_aggressive,10,3.4747899159663866,1.125732982104753,119
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,seller_aggressive,25,5.970588235294118,1.4621776925773746,119
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,seller_aggressive,50,11.5,2.1244146048607857,119
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,2,seller_aggressive,100,19.407563025210084,2.643307803696147,119
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,buyer_aggressive,1,0.3230769230769231,0.37072220515956145,130
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,buyer_aggressive,5,-2.3384615384615386,-1.2796942223411354,130
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,buyer_aggressive,10,-1.5,-0.6555328459013214,130
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,buyer_aggressive,25,2.0384615384615383,0.6079188938166363,130
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,buyer_aggressive,50,6.0310077519379846,1.2387316723219222,130
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,buyer_aggressive,100,15.9296875,2.3645419541896,130
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,seller_aggressive,1,-0.752,-0.7834838490009658,125
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,seller_aggressive,5,-1.7983870967741935,-0.9637398829064368,125
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,seller_aggressive,10,-6.443548387096774,-2.474296324509668,125
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,seller_aggressive,25,-5.193548387096774,-1.1948396432772603,125
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,seller_aggressive,50,-11.870967741935484,-2.216639692827797,125
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,3,seller_aggressive,100,-10.314516129032258,-1.2909905239616195,125
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,buyer_aggressive,1,-2.0677966101694913,-1.9699551448758656,118
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,buyer_aggressive,5,-1.6440677966101696,-0.7900021997102378,118
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,buyer_aggressive,10,-0.5042735042735043,-0.162316609869343,118
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,buyer_aggressive,25,-4.6068376068376065,-0.9376479197570597,118
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,buyer_aggressive,50,-3.7844827586206895,-0.5892857449742861,118
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,buyer_aggressive,100,-16.894736842105264,-1.8395942713157587,118
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,seller_aggressive,1,-0.16030534351145037,-0.16901729001172197,131
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,seller_aggressive,5,-2.2519083969465647,-1.2127667250661005,131
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,seller_aggressive,10,1.2900763358778626,0.48123663068786765,131
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,seller_aggressive,25,-2.2384615384615385,-0.5366766164754445,131
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,seller_aggressive,50,-11.813953488372093,-1.982471009076836,131
OXYGEN_SHAKE_EVENING_BREATH,OXYGEN_SHAKE,4,seller_aggressive,100,-18.612403100775193,-2.29788170381003,131
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,buyer_aggressive,1,0.7363636363636363,0.6885414234874824,110
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,buyer_aggressive,5,1.3136363636363637,0.516849888837125,110
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,buyer_aggressive,10,1.0454545454545454,0.2939623543635827,110
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,buyer_aggressive,25,1.6818181818181819,0.29569058632163825,110
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,buyer_aggressive,50,1.8954545454545455,0.2503727520672233,110
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,buyer_aggressive,100,25.89351851851852,2.6373075370600536,110
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,seller_aggressive,1,0.5630252100840336,0.5988238606733876,119
OXYGEN_SHAKE_GARLIC,OXYGEN_SHAKE,2,seller_aggressive,5,-1.0168067226890756,-0.486056514130365,119
